text,target
y tal vez si no estuvieras tan violado por maricon no criticaras como vieja chismosa no crees sapo?,0
aqui claramente podemosnver la arrogancia de los ytbers @usuario  les vale verga sus subs,0
hahaha si casi me pide que le reserve una mesa en boccadirosa habiendo tantos putos starbucks y viene al de mi casa. 😒,0
la expectativa es la madre de todas las frustraciones.,0
...ni siquiera quiero tener nalgas eso me vale verga. quizá poquito más brazo sí.,0
hay que enamorarse de una loca por que ellas aman con locura. “las cuerdas atan”.,0
si las putas fueran ladrillos mi instituto seria un gran castillo:),1
entrenle putos  hay estaré dándoles pito a los que entren aunque no lo jugaré pero ahí voy a estar nadamás de mamón,1
yo percibo que está bien pendeja. pero es mi percepción.,1
ya parale pendejo de @usuario y @usuario que no tienen llenadera con las putas inmobiliarias,1
@usuario chingen su madre ustedes y osorio,1
@usuario no tienen madre éstos cínicos sinvergüenzas hdp!!,1
william lawson's es escocés y el joto de la foto creo que es cubano.,1
a mi novio le encanta mandarme fotos en traje por qué sabe que me vuelve loca. 🤤,0
"ya sabiamos que a karol siempre le a traído las re ganas su ""mejor amigo"" de que putas se asombran.",0
un video sin sonido y ni se mueve pero me esta volviendo loca,0
gooool putos ⚽️ !! ahora los que necesitan puntos los están perdiendo quien pasará hondurasusa o panamá,0
luchona alfa lomo tatuado pezón agrietado triple bendición caza padrastros ex cliente vip del dubai trota-juzgados.,0
el orgullo de toda madre luchona no es cómo le quedó el pozole sino como se ve su bendición con disfraz de adelita.,1
ahorita si en chinga loca con la tarea pero ayer que tal ...,0
¿por que verga mis vecinos son tan perros asquerosos? alv,1
@usuario @usuario jaaaaaaaaa y más jaaaaaaaaa el congreso solo tiene proyecto propio lo demás les vale madre,0
mi putita ya anda preparada para ver a su albiceleste.,1
"""aplicaré para medicina familiar y me vale verga lo que piensen los demás. estudiaré un ptro y sacaré &gt;80 en el enarm""",0
odio las putas inyecciónes neta con todo mi pinche seeeeeer jajajajaja :(,0
¿y en los hombres no se escucha mal? que asco me dan las mustias hijas de la verga.,1
"""soy puta porque vivo libremente mi sexualidad"". no. las putas trabajan y cobran tu nomás quieres convivir socialmente con discursos guay.",1
no me digan que me tranquilice porque más me emputo chingada madre.,0
"""porque mean parados piensan q son hombres“ jajajajaja q hdp",1
y qué estás esperando llámame estoy en el df esperando tu verga,0
quién putas te dijo que eras una pinche estrella no mames. eres una pendeja güanga y urgida nada más. aparte estás asquerosa. 😂,1
pinche vergüenza hijos de sus putas madres @usuario,1
"si le mandas un momazo y te responde con un ""jajaja está bueno amor"" mándala a la verga es más no sé qué haces con ella.",0
alexis martial o hazard recién salido de sobre?!!!!! se mamó!,0
yo quiero esas nalgas deliciosas chocar entré mi verga,0
esa gente que pone la alarma sísmica para cotorrear: ojalá se hubiesen caído sus putas casas o muerto uno de sus familiares. o ustedes.,1
con esa carita de maricon yo pensaría que te quieres cojer a cristiano !!! jajajaja,1
#nuncafaltaelque llega tarde 😎🙌🏻 y le vale madre como quiera.,0
extraño tanto a mi madre😞,0
este chavo que está cortándose el cabello me hace ojitos! y yo tan joto que no le hago caso 🤦🏾‍♂️,0
o puedes darle los huevos en una canasta con un moño de regalo igual no los necesitas y te va mandar a la verga po…,0
- @usuario @usuario o eres muy joto para saber contour oo... - @usuario o su esposa se hace contour!  jajajajaj lasamo!,0
existe un círculo del infierno reservado para los hdp que usan los baños de discapacitados sin tener ninguna discapacidad #tantitamadre,1
si #mexico no paga metiendo el gol de la deuda empezaré a creer qué es un país sin honor... y de #putos,1
me da mucha risa cuando algún mariquita sale de su escondite,0
salí por un dona al restaurante sin mis guantes y llegué congelada seré gorda pero también pendeja.,0
ya le iba a hablar pero vi que sigue en contacto con sus putas y mejor sola. 👏🏻,1
putos perros podrían estar rescatando a alguien...pero no están ladre y ladre a lo pendejo.,0
me caen mejor los gringos que los putos centroamerichangos. llámense como se llamen.,1
una pera  |hoy rescaté de una caída un cupcake una rebanada de gelatina un huarache y a mi hijo. ahora sí soy madre luchona 💪🏻,0
ya  a la verga me voy a ir a dormir pinches ojetes siempre cambiando las cosas de un día otro que se jodan...,1
no sé que me matará primero si una sobredosis de pastillas o las putas enfermedades.,0
@usuario que poca madre tienen,0
ojalá arrase con tu puta madre te parió muy pendejo cerebro de mierda!,1
verga pendejo y eso t lo platico tu madre verdad jajajaja estúpido joto de closet,1
quisiera que me vida fuera menos complicada pero ahí voy de loca a querer estudiar medicina 🙁,0
muy chingon todo pero coldplay ?? váyanse a la verga 5 putas horas esperando #estamosunidosmexicanos,0
putos culeros ya nadie manda aportes mejor dejen de seguirme culeros,1
@usuario edición coleccionista de destiny 2? madre mía si gustos más diferentes no podemos tener 😂😂😂 yo ni la básica 😂😂😂,0
cuándo te enamoras es como cuando votas por el pri sabes que te va a cargar la verga pero ahí vas de pendejo.,0
"el taxista me pregunto: ¿a dónde lo llevo? le dije ""al pasado cuando era feliz contigo"". se rio me mandó a la verga y se fue así como tú",0
pinches sextuiteras que no responden ni nada valen verga,1
@usuario @usuario @usuario q se puede esperar del maricon de closet de la yañez aun recuerdo esa ves q lo vi en zona rosa viendo quien lo levantada,1
si me vas a mandar a la verga que sea a la de tu amigo al que apodan el burro,0
"slp demostrando su cultura alguien oyo el ""eeeeh putos""? lleno a pesar del costo y gente civilizada eh? @usuario?",0
- ¡papa! ¡papaaaaa!!! - que paso wey - hay una cucaracha en el baño - pinche joto... ¡puta son de las que vuelan! ¡¡corre hijo!!,0
‼ en el sitio también se atendió a la madre del joven en moto quien se desvaneció al ver lo ocurrido,0
metí 3 putos goles hoy y de verdad qué puta rabia tenía acumulada ya hace varios  días. los goles me ayudaron a sacar todo lo malo. ❤️⚽️,0
tampoco es mujer porque tiene pito el tremendo joto,1
ando valiendo pura madre en la escuela/vida/amor,0
holanda 2015: adiós euro.  holanda 2017: adiós mundial.  ¡es la venganza de moctezuma putos!!,1
#todoelmundomediceque estoy bien loca y que creen? pues la neta si,0
callate maldito llorón claro como ya no pudiste apoyar a ecuador vas de marica con otros partidos 🤣🤣🤣,0
pinches amigos culeros ya todos casados valen madre 😢 putos,1
si  me vas a contestar cada 4 putas horas mejor le hablo a mi ex estupido #aprovechaamlosismo,1
wow que buen cuerpo y verga tiene! y a ustedes como les gustan? flacos o musculosos,0
tocayo me acuerdo cuando ibamos al primer sk8park. ahora eres bushon!))): ni pedo a la verga compa. amos a periquear jajaj,0
no putas mames .... que delicia de putito ❤️❤️❤️❤️,0
"""yo no puedo creer el nivel de locura que manejas"" ta bienn tan loca estoy ? 😂😂",0
o sea yo buscando fotitos de peace y me sale 1975 rat boy y miles de bandas que no son por sus putos #,0
guerra de estados  baiganse todos a la berga me bale berga prros y jálense hijos de su puta berga me bale berga prros.,1
quiero saber quien v*rgas hace la logística del aviación cañada💆 3 putas combis a las 9 de la mañana😠,0
yo solo quiero a alguien a quien le vuelva loco estar conmigo y que me vuelva loca estar con él. sólo eso.,0
¿khé berga le pasa a esos enfermos que usan las áreas peatonales para andar en sus motos culeras en la universidad?,1
hoy en un capítulo de «valiendo verga» llega no le gusto al que me gusta. como pinches siempre ya llévame diosito grax.,0
yo también we pero me aburro de estar solo quiero cagar palo xd no we ya me fui a la verga a cenar,0
@usuario jajajajajajajajaj la puta madre te amo,0
que porquería como puede esto ser moda de ropa para un masculino. será para un marica,1
@usuario mejor que se vaya..pero a chingar a su madre😁😁😁😁😁😁😁😁😁😁,1
putita salió a niña y ya con segundo embarazo 😂😂😂,1
le quieren venir a enseñar a rezar el rosario a la madre superiora 😈,0
como cuando te das cuenta que la ex de tu crush si está tan loca como él decía. 😰,0
maduro haciendo gemir de placer a su cachorrito putito. link para ver completo,0
voy a darle block a todos los músicos porque no quiero que vean que estoy bien pinchis loca 🌚,0
#lasbuscamos gladys bojórquez y leslie padilla madre e hija 36 y 17 años 10/7/17 #culiacán #sinaloa #911,0
todos los capítulos por la pinche china y por el puto policía me pagan de esta forma dejándome como su pendeja qué indignada estoy,0
te la volvió a meter leon... #madamegignac como lloras por todo marica francesa,1
cuando el transporte público está lleno hasta la verga y aún así encuentro lugar para sentarme 💁🏼👑,0
#amoamexicopor su gente luchona a pesar de la adversidad! y por programas como el tuyo! @usuario,0
desde las 7 hasta las putas 2 de la tarde sin hacer nada me quiero colgaaaaaaar.,0
mi madre me dijo que es más efectivo si duermo con ellos quizás esto sea el motivo de mi dolor de cabeza #oldschool,0
por que les vale tanta madre cuando les digo que ahi pinches putas perras no,1
a pesar de que se que voy a valer verga #karolsevilla #ruggeropasquarelli #kcacolombia,0
cuál si yo estaba hablando normal que decís estás loca,0
yo me pongo bien loca y salgo como pedo. ni siquiera pienso es el puto instinto.  no…,0
puta wey no mames que de putas malas no te cansas?,0
vayan a la verga con sus estados pinches provincianos de cagada.,1
ay putas igualito 😒 siempre estoy ahí para todos. nadie está ahí para mí. la historia de mi vida 😣😞😔😭😠,0
ya a la chingada putos hondureños no van a durar ni dos putos partidos en el mundial van a ver #pedarumboarusia,1
fumo fumo y no me arrebato  yo no quiero putas pa pasar el rato🐴🎶,0
luego estan chillando que libertad de expresión y sus putas madres,0
de verdad alguien cree que este cabrón (que siempre hace esa pose pendeja) va en serio por la presidencia? no mamar!,1
#nonovan jajajaja chinguen a su madre putos gringos,1
mama luchona 💪🏻😎 #unetealafiesta #mevoyalinfierno 😈… <url>,0
mi amor pasándola muy rico con nuestro single! #putita #hotwife #nochedetrios,0
jajajaja loco ojalá se los lleve la verga por putos @usuario,1
un día te mandan nudes y al otro te mandan a la verga,0
mejor me guardo y que todos sigan chingando a su perra puta madre ni quién putas ocupe.,1
esos pinches arquis siempre dejando detalles por donde pasan a que no vio la mancha negra en la pue…,0
"""quien sepa 50 cosas de mi le pagó una peda"" que pinche weba mejor me la pago yo y tu y tus juegos váyanse a la verga",0
"un amigo estuvo en coma 17 años y de las primeras cosas que me preguntó al regresar fue: ""¿qué putas madres le pasó a @usuario ?""",0
no sé si me voy a ir al cielo en mi salón había una santurrona que nada más probó la verga conmigo y se fue como hilo de media. mea culpa.,1
voy a empezar a programar los putos taxis con una semana de anticipación para ver si así y solo así se dignan a llegar.,0
|| ya no veré la tl porque ese hombre me pone como loca.,0
@usuario tu puta madre!!! el no te va a responder maricon!!! ahora eres más famoso por tu cobardia que por tus papeluchos de actor de cuarta!.,1
yo también fui una psicópata loca espía y demás lo cual agradezco porque ahora me da mucha hueva todo ese pedo #elquebuscaencuentra,0
por que critican tanto a las putas si bien que les gustan.,0
the ocarina of time n64 #1 - puñal y trozo de madera:,0
@usuario jajajaja. ¡te amo madre mía!,0
son unos putos abusivos de mierda. iusacell nunca había hecho estas porquerías.,1
superman superman ya tu chica esta muy loca por meterse tanta coca 🔥🎶🎶,0
eres como el café me quitas el sueño pero con esos putos ronquidos hija de tu puta madre.,1
jesús te invita a trabajar en su compañía y bajo la dulce mirada de su dulce y tierna madre ¡no temas yo te sostendré! vmmdm,0
tengo un compañero mitad de escocia mitad de irlanda. siempre me habla pero lo evito porque no le putas entiendo a su acento 😩😩😒😒,0
@usuario chinga tu madre bebé,1
pero aún no he muerto y tengo la esperanza de aclarar lo que esa hdp habló de mí.,1
#pedarumboalmundial putos teatros los que hicieron los hondureñosno saben jugar pinches mierdas,1
¡no mamen! están componiendo algo en la oficina y les juro que tanta taladrada me tiene vuelta más loca.,0
@usuario no te equivocabas mi madre y tu tenían muchísima razón siempre es mejor lo que viene 💚,0
que se vaya a chingar a su madre osorio,1
@usuario @usuario al chile a la raza ningún pinche chile les embona que se vayan a la verga compiese wey todavía ni agarra el avión y ya lo están reventando,1
neta no puedo con que esto me despierte una hora antes de lo que me tengo que despertar que poca madre,0
todo mundo sabe que las hijas de papi coshan como putas sin moral.,1
aqui recibiendo verga de @usuario  que rico coge y que rica deslechada le pegue rt y subimos mas videos!!!!! #vergon #…,0
@usuario @usuario estamos igual estos hdp no más nos traen de sus pendejos deberíamos juntarnos todos y hacer una demanda grupal para ver si así mejoran,1
si ella tiene las manos más grandes tú eres la putita que se va a dejar nalguear. 👏🏼.,1
pinche joto le da envidia de que guevara sea un icono universal de la historia y el un desconocido mas.,1
no estoy loca 😜.  mi realidad es diferente a la tuya,0
"gracias facebook pero no son personas que ""quizá conozca"" son personas que conozco pero que me valen verga y no las quiero agregar.",1
de esas veces que las putas de facebook empiezan a hablar de amor y pedir respeto,1
"mi primer tatuaje en la zona donde se concentra el sistema nervioso.  ""bien loca que estás"" dijo mi madre.",0
que persona tan loca.!!! cuídate y que bueno que lo quemas.,0
por eso no te vas a casar pronto sigue juntandote con puro joto,0
ustedes le llaman cerrar ciclos yo lo llamo mandarlo a chingar a su madre y recuperar mi estabilidad emocional.,0
patetico hombrecito de quinta golpeando a traicion. cobarde mierdero hazlo de frente como hombre no como maricon,0
dile que mejor haga vídeos pidiendo sexo 😂😂😂😂 puerca loca,0
yo estoy en un inter con mi 7 verá entonces en conclusión cada una disfruta la vida…,0
me encanta mamar verga dale rt para saber si te puedo chupar rico kiero ser cogida frente a mi esposo quien gusta,0
me estoy volviendo loca de no poder hablar contigo ni saber de ti 😔,0
@usuario si fuera china de billete tendría las cartas que quiero ❤❤ qoq,0
los putos siempre quieren todo de a gratis jajaja no mamen 😂,1
@usuario ya no quiere ser madre luchona y dejar a su hija con los abuelos,0
acabo de ver un video en vivo del huracán en puerto rico se los está llevando la verga.,0
y ya me tienes como loca enamorada baby la verdad que tu me gustas demasiado... es que ahora ya no sales de mi mente 😍💖 love you,0
#usosparaelcadaverdemara bandera feminista martir de septiembre de 2017. heroina de las putas.,1
a quien le va @usuario  que no ha hecho? es una verga parada que no le da crédito a nada solo a sus músicos y sus opiniones,1
"putos influencers de mierda se creen la gran mamada ""llorando por méxico"" pero no hacen nada por el.",1
yo no sé que celebran esos putos hondureños no van a ir al mundial #rusia2018 los van a echar en el repechaje ya verán!,1
sabes que ya valió verga cuando traes la sonrisa de pendej@ todo el día.,0
que pinche plancha le metieron al chuky q poca madre de ese tico,0
buenos días morbositos  un seguidor nos manda su rica verga 😍😜😝😝,0
guarda silencio payaso y ve a depilarte las cejas. no olvides tus cremas viriles para tu cutis. ¡maricón!,1
con humildad aceptó mis éxitos y no presumir mucho de ellos pero eso no me evita pensar que dentro de mi diga: me la pelan putos!!! 😊😊,1
mi garganta esta de la verga xdd gracias eres la primera persona que me dice eso :'v,0
@usuario @usuario normal en los atlistas no saben aguantar jajajajajaja me la pelas puto mojado mediocre jajajajajajajaja y a chingar a su madre maricon jaja,1
@usuario pa su madre. en esta cola si me formo aunque no den nada jeje😆😆😆👅👅👅👅,0
@usuario a mi me valen verga todos los politicos son unos culeros todos pero me cae d extraño q tu no hables mal del culero @usuario  será x💰?,1
@usuario chingas a tu madre anaya rata de mierda tu y tu familia sólo para eso quieren el poder bola de corruptos todos los partidos son lo mismo,1
y eso que hijos de puta?? de todas maneras nos chingan con los impuestos !! paren de mamar,1
ví un meme nuevo en la mañana y cuando llegue a mi depa en la noche ya era viral. putas jornadas laborales.,0
neta no sean putos inconscientes. si ven que un lugar está full y ven como todos andan en chinga no se mamen con querer las cosas al segundo,1
me quedaría de que la gente en internet está loca pero justo aquí vengo a exhibir mis padecimientos mentales. so i guess we're even.,0
hay que ir a sucursal para actualizar tu bmóvil y que te apoye un ejecutivo loca,0
aqui planeando como dejar de valer madre.,0
valer verga es pistear a pesar de que tu maestra te está marcando como loca para subirte cali,0
esta morra neta quiere hacerme sentir mal o que verga?,0
no hay manera de no verse heterosexual cantando tainted love de marilyn manson si se te nota lo joto entonces eres bien pinche mariquita,0
celebrando con @usuario y @usuario la cocina oaxaqueña madre e hijo en @usuario,0
la loca de un ojo xd el mejor especial.. hasta ahora... tan tan taaaaaaaan (ok ya paro),0
"no hay alguna canción que se titule ""vete a la verga pendejo""? es para una tarea.",0
para los pendejos como @usuario estamos en cada rincón de venezuela para ti sapo de mierda tenemos unas sorpresas,1
@usuario ora hijos de su puta madre!!!!! bueno el vergazo que te voy a comodar @alcaudon23,1
pero que csm el mal parido que entró ni robar sabe el pendejo que bueno la neta que se apendejo un chingo,1
eres un cheto criticón ... te tragas tus palabras y te contradices cheto maricón,0
de tomar solo había tequila lo siento por todos los putos que “se les hace muy fuerte”,1
hijos de su pinche madre (lamemelapanucha) jajajaja,1
@usuario jajaja no wey. doña lucha no. la mamá luchona de veracruz,1
si vas a proponer pendejadas mejor no hagas ni madres y dejamos que el albañil diseñe. morro pendejo sin noción de diseño o funcionalidad. 😡,1
putos vecinos miserables nada mas se me quedaron viendo feo.,1
"hoy fui a la universidad y estuve en una clase en la que literal lo único que hice fue estar sentada jugando ""gato"" por 2 putas horas!",0
mi bendición necesita que sea luchona <url>,0
¿como es posible que mi cobro sea 3 veces mi renta mensual con un plan fijo @usuario son unos putos ladrones.,1
ahora que puedes decir de cuántas putas son hijos ustedes jugadores de mierda… @usuario @usuario,1
un gobierno que mantiene a los pobres aún más pobres. no tienen madre.,0
y ya que quedó eliminado holanda algunos idiotas recordándoles su mamada de no era penal los odio putos.,1
mujer despechadaya pinche amlo hazle esta que se pela la loca #reynosafollow #reynosa,0
"que espanto con el joto ese que generaliza a los heterosexuales por imbeciles como el es que odian a la ""comunidad"" 🙄",1
le regalé un libro a mi hermano hace tres putos años. apenas hoy lo abrió.,0
"ja ja ja arrogante presunción humana... si arrojamos a cualquier individuo de esta loca raza ""triste cordero...",0
es como si yo digo que para que traen a radiohead si da un chingo de hueva su música a mi parecer y no aportan ni madres. obvio no,0
los enfermos no se curan gracias a dios chingada madre.  ¡¿miles de años de desarrollo de medicina para agradecer a dios?!,0
si yo aun no me recupero del hecho de que terminó mi luna de miel no me imagino cómo putas le hacen los que perdieron su casa en los sismos,0
que maricon eres!! con que seguridad son los peregrinos? buey,1
el karma tarde o temprano llegará y les dará en la madre... (yo soy el karma),0
muchas gracias!! nada tarde yo sigo en la pari loca (づ ◕‿◕ )づ♥♥,0
me retiro de tuiter por un rato fue un placer amigos. chingue su madre el bofo y su amigo con su alterna.,1
entonces que se lo lleven los colts a garrett ya no lo aguanto.  diez mil putas veces el juego de ayer en sus siete temporadas.,0
parchando en el @usuario @usuario  rt si has ido a este lugar 😍✋🏻,0
que chinguen pero que a su madre la respeten.  - blanquita,0
el arte arcaico de mi mamá luchona favorita.,0
diganle a mi novio que lo adoro que me encantaaaaaa y qué estoy bien loca xel morro💜 y pues ya mamorrixtons😭😳🙈,0
jajaja que tremenda respuesta eso le pasa por joto.,0
@usuario jajajajajajajajajajaja te vas a la mierda hdp jamás sabes que no soy cariñosa,1
todas las karlas son bien putas. y les encanta la verga...menos a una que es mi amika...,1
aparte de maricon ... méxico tiene un presidente quejumbroso ... que todo lo que vemos es corrupción ... #estonoesdedios,0
y hoy diplomado hasta las 9:00 pm y yo loca por irme a mi casa 😖,0
tus putas manías se volvieron ni tan putas ni tan manías cuando comprendí que forman parte de el conjunto que te constituye,0
y las que no somos putas estamos solas allá ustedes,0
los culeros más grandes del mundo: -hitler -atila  -charles manson -los putos que no siguen a mi chiquita bebe @usuario @usuario,1
voy a valer madre (otra vez) en este día.,0
@usuario @usuario @usuario basura q nadie lo soporta en chile es yn pobre chupa patas x $$ maldito hdp!!,1
cuando tuvieron dos putas semanas para hacerlo 😡😡😡😡,0
después de mi verga ya flojito le entraron otras cosas... por si quieren ese vídeo.,0
ya volví despues de 30 dias por que un hdp reportó algo  nadie se daba cuenta lo que publicaba desde mi otra cuenta. #sad,1
también necesito el nuevo de the horrors ahí les encargo no se vayan a tardar los putos años como siempre!!!,0
"putos chairos que se indignan que te indigne lo de las vegas porque ""y los 43?"". mal de muchos consuelo de tontos.",0
oye que no soy yo que esta la peña vuelta loca y ya no me…,0
#cosasquememolestan que se enojen cuando los molesto. ches putos,1
se ve súper ridícula mi prima queriendo enseñarme a jugar billar y pierde jajaja mami yo soy la verga.😈,0
según los estudios de la inegi el 99% de la gente que me critican me la pela,0
alaaaa madre que bruja 😂😂😂,0
pendejos que rt las noticias de los putos rateros del pri abran los ojos no sólo dejen ver su ignorancia,1
goooooooooooooooooooooooooool putos amantes de la pucha de joto y de la verga llena de esmegma putas perrrrras con cuernos,1
fue una noche loca 😜 una noche de copas 🥂 #visionconramses,0
vale verga. parece que el universo no quiere que salga de mi casa. todos los caminos están cerrados,0
siento que tienen algún poder sobre mi idkk estoy loca,0
@usuario hdp como a ellos les pagan hasta la gasolina pinches vividores corruptos,1
todos los lameculos gobiernos neoliberales obedecen órdenes de trump. pueblos jodidos.,1
si creen que estoy loca definan esto que hizo mi hermana,0
me siento súper luchona y toda una kimberly cuando twiteo cosas así jajajajajajajajajaja,0
no dejes para mañana lo que puedes mandar a la chingada hoy 🤷🏻‍♀️😊,0
he decidido viajar en el tiempo hijos de sus putas madres justo el día en que las mujeres eran menos putas y no tenían de idolo a bajenny.,1
pinche señora utiliza dos putos asientos del autobús alv!! déjeme respirar,1
alguien sabe cuándo quitan los putos dinosaurios del parque de la paz?,0
"cuando alguien tiene el poder de hacer lo que sea con una cuenta ajena lo primero que hace es escribir ""soy puto"" hasta para eso son tontos",1
#puropinchiparty universitarios de guanajuato festejan con 500 litros de “agua loca” y terminan intoxicados,0
yo no se como hay goeyes que teniendo a las mejores viejas andan de perros con putas y así.,1
y te das cuenta que no eres la única loca jajajajajaja,0
40 putos minutos esperando un camión bajo la lluvia. cuando llegó iba tan lleno que no hizo parada. del alma me salió un “no seas mamón”.,0
que rico esa verga es muy rica y hace bien su chamba!!!   😈😈😈,0
aiiiiiñ mi hermanito no es joto ☹️sólo que dice que no le gusta caminar entre tanta gente 😂 como quiera te amo oma…,0
la re puta madre #mexicandesmotherpalmundial,0
"ahora sí sentí que valía verga y nos asaltaban necesito diez bolillos ""para el susto"".",0
"no les gusta usar esa palabra no la digan. pero de ahí a sus clases de ""como ser una mujer elegante"" moralina de la verga 😒",0
"¡casa sola! ""perspectiva: fiesta loca con todos tus amigos"". ""realidad: ir al baño con la puerta abierta"".",0
che si el relator es de allboys ponganlo a relatar a los putos de floresta! tremendo culo ardido el hijo de puta.,1
es cierto a la verga lo q no sirve menos aficion violenta menos narcos menos putas ah no esas si dejenlas,1
en mi rancho les decimos putas niñas no aguantan nada,0
puros priistas putos priiistas !! sigamos votando por ellos,1
sentir como metes y sacas tu verga me pone cachonda,0
'largue el sorete como mama luchona pariendo un brayan' salio de lo mas profundo de mi corazon,0
a estas alturas todo le vale verga al ejecutivo; ¿control de daños para qué? de todas formas nadie les cree.,0
pinches putos rateros me acaban de robar la batería de mi carro afuera de mi casa 😡😡😡😡😡😡,1
cada vez que me da el síndrome premenstrual me digo a mi misma que la loca soy yo y que mi novio es un santo😂,0
en serio me siento de la súper chingada. putos vecinos.,1
ando bien under my skin de avril lavigy que putas yo escucho lo que se me da mi puta gana,0
"""aquí todos son bien putos"" - @usuario frustrada con los franceses. 😂",0
y si en tus putos 16años de vida no as sido que se hace?,0
el único halloween que tengo en octubre y me ponen las putas noches palacio. ¡jodeeeeeeeeerrrrrr!,0
y me valiera verga al final sino fuera porque sus irresponsabilidades resultan afectando mi trabajo! 😡😡😡,0
¿neta tengo que ir mañana a la puerta de la escuela a entregar 4 putas hojas a un maestro?,0
"""abre los putos ojos"" y otras maneras de decirle a la gente que por favor se fije.",0
quien conozca al marica de @usuario   digale que es un putito. muy muy pequeñito,1
que cabrones!!!!!! yo están desahogándome con mis amigas de que ya no iban a subir video llorando como loc…,0
jajajajajaja no mames no tienen dinero para el pozol y ya andan mamando con un celular,0
damabastida: 10 of many… ese hermoso chico @usuario me tiene loca!,0
si mi madre fuera más permisiva con el alcohol seguramente ya tendría cirrosis 🤔 #quieromastequila,0
la vida te puede partir la madre pero algun dia se tendra que disculpar.,0
por las noches te pones bien cachonda hija de tu puta madre,1
no son las drogas no es el alcohol no es el dinero; el mayor vicio de la humanidad es la verga. #domingoderflexiones <url>,0
traumada? wow d: stalker quién sabe quién putas seas pero que ho…,0
gracias vida hermosa por dejarme alcanzar todo lo que esta mente loca ha soñado... ☺️,0
@usuario @usuario callate el hocico puta ya quisieras ser mexicana puta panameña de mierda tu pais es un asco igual que las personas que viven ahi puro puto negro de mierda que asco y luego son bien putos llorones ojala el bolillo se muera junto con toda la puta seleccion panameña aquerosa alv!!!,1
solamente a mi se me ocurre bañarme a las putas dos de la mañana,0
si no les gusta villahermosa no se que verga esperan para irse a otro lugar si no tienen dinero mejor no deberían decir nada.,0
ya es miércoles luego 15 de septiembre día de muertos 12 de diciembre noche buena y chingó a su madre el año.,0
"básicamente alegaba que las mujeres que dicen ""verga"" son vulgares. pero que no la consideraramos sexista por pensar eso.",0
pues no la tengo puñetas pero ya lo vi pasar al joto y por eso lo digo,0
se que soy bien intensa pero dios me libre de volverme asi de intensa y loca como esta morra 😂,0
no mamen mi novio si me trae bien pendeja.💕😍😍🐼,0
solo una cosa les pido no canten en el salón no veo la necesidad me vale verga si cantan chingón,1
no te metas en lugares donde no sabes como valdras verga... nel ni madres si métete chingue su madre otra vez.  #felizmiercoles,0
me dieron una semana de vacaciones y no he pinches descansado nada. vale verga la bida con b.,0
que le pasa a la gente que no para de hablar en el colectivo? no son las 7 de la mañana todavía  hdp,1
esto demuestra que no solo el periodismo y la prensa mexicana son mierda.  putos periodistas @usuario,1
#apenaslunesyyo traigo ganas de empedar la vida loca :'v,0
borro los putos comentarios quito sus subs. y quito los likes creo que dalas se cago v:,0
vete a la verga con tus putas juntas fuera de mi horario de trabajo. 🙂,1
necesito un novio para que me ponga un alto e esta vida loca.,0
el golpe de eduardo yañez al reportero es para que nos olvidemos que es pitochico. por cierto no sabía que me tenía bloqueado el marica. 🤣,1
en icsa limpian todos los putos baños a la misma hora o qué pedo.  ¿? 😭😭,0
como le hago para no volverme loca con todo lo que tengo que estudiar ?,0
ando tan fresco que me voy a trabajar en pants chingue su madre :) :p,0
@usuario chiga tu loca madre. soy panista cuando hubo un sondeo de opinión a la base triste peñanietista ????,0
quien tiene una rica verga con lechita y un culo para mí 😏😏🔥🍆💦💕,0
esas putas siestas de tres horas que se vuelven hibernación... gud mornin pipol!,0
@usuario haber lameculos donde esta la trepadora d @usuario ustedes siempre queriendo quedar bien,1
a las mujeres se nos respeta por mujeres y personas da lo mismo si hacen maternidad o son putas si estudian o se drogan ¿no queda claro?,0
dejen de andar buscando sugar daddy y aprender a trabajar y a ganar dinero ni que estuvieran tan buenas. aparte de putas huevonas.,1
una reverenda mamada su servicio ni sms ni 01800 bloquean mi tag  por sus huevos putos!,0
pues para que anda de vandolero vayanse a la verga ustedes y el atlas también,1
@usuario @usuario @usuario que chinge asu puta madre el tico ese tan mediocre es su pais que ve programas de mexico !! 😂😂😂 chinga tu madre tico pemdwjo,1
y que edad tenían los de las fotografías de  @usuario ???? porque si ya eran mayores de 16 no mamen aquí a los 15 ya son una putas.,1
ya se va acabar este maldito horario ya voy a dormir como se debe soy la única loca que le pasa esto.,0
si vos querés vivir como una reyna  buscate un groso mamita jajajaj que hdp,0
atrapado en el tráfico gracias a los putos cierres en la minerva.,0
me encanta cuando se sorprende y habre esos putos ojotes se ve estupidamente sexi 💛 ¡siempleme me encanta!,0
este intro de reggaeton con electrónica que estoy haciendo para el sábado es huérfano... porque no tiene madre‼️😍🔥🤤💀,0
es diferente tambien pase con karlita y ella es gordibuena esta chava es delgada,0
@usuario a pesar de ese maldito pelón tendencioso hdp de medrano,1
me caga esa gente que le tira mierda a la selección mexicana pero se desviven por selecciones de europa. váyanse a la verga.,1
la esposa de mi jefe dijo que nos valga verga todo y yo hago caso,0
colaboracion de @usuario  y @usuario  🙌🙌 agshshdhd  esto me vuelve loca,0
suelo enamorarme en los últimos meses del año para que en los primeros me rompan mi madre. como que ya me estoy tardando.,0
me acostumbré a no vivir con mi mamá y estos dos días que a estado junto a mí me está volviendo loca😖,0
