text,target
@usuario jaja el nuevo iwatch es doctor reloj teléfono y mamá luchona al mismo tiempo,0
verga es que no saben lo rico que es un cigarro terminando de comer,0
licenciada de mi materia de desarrollo organizacional vas y chingas a tu madre muy neta.,1
es cosa que te vale verga ya mejor te voy a partir la madre amigo.,1
cuando la vida te dice ya reprobaste taller  pero como son los mismos profesores te chingas en tecnologías y teoría 💔💔💔,0
estoy molesta pero chingue su madre. buenos días! ❤️,0
solo espero que hoy no me toque el mismo #traficogt ee todas las putas mañanas,0
el pinche perro fin a la verga ahí te veo chingón.,0
es un joto señor jajaja y su vestimenta de mujer jajaja,1
lo mismo que le pasa a cerro siempre.  se llena el estadio de hijos de putas murmulladores y silbadores.,1
@usuario hijo de terrorista y asaltante de bancos.  cafiolo e hdp!!!,1
aaaaaah las putas clases de 7 no deberían existir !!,0
váyanse a la verga les voy a quemar sus putas oficinas,1
me tienen hasta la verga los twitte de los panistas pura puta pantalla para seguir mamando lana se pelean las putas y siguen chingando,1
el mundial de qatar me lo cuentan edson jonathan erick gutierrez chuky jimenez tecatito erick aguirre verga campeones del puto mundo!!!!!,0
error de los putos coordinadores defensivos y ofensivos,1
cinco putas intercepciones. que putiza y bien merecida.,0
que maricon @usuario al sacar a los jugadores a la sala de prensa para que no lo corran jajajajaja putoooooooooooooooooooooooooooooooo,1
oye @usuario este partido debería haber sido contra ti.. porqué abandonaste mariquita?,1
si vieron a una niña correr en tacones por todo el centro buscando cambio y después como loca con un acta de nacimiento en la mano.síera yo,0
hermosas nalguitas 😘😘 con ganas de mamar ese culito hermoso,1
@usuario regresale algo de lo que nos robaste que se te afloje el corazón cínico corrupto impune ladrón rata lameculos mierda,1
y de atascado le seguí dando verga a este culo súper rico!!😋😋😋😋,0
ya me tienen hasta la madre con las rolas de doña luchona de los 90's...,0
ojalá prepararme 200 expressos me alterara los pinches nervios y me quitara estas putas ganas de quedarme sentada esperándote.,0
verga goey. yo siempre que veo a mis compañeritos nanos pienso en ti. &lt;3 those bitches ain't that cute.,0
#miladoperversodice quiero verga de #puebla #felizlunes @usuario @usuario @usuario @travestisexico,0
que bonito es que eliminen a los putos @usuario a la jodidaaaaaaa!! ahora diosito por favor que mis @usuario ganen hoy y alarguen la serie.,1
ay por favor la tradición del rotoplás de agua loca era norma desde que yo era estudiante y miren que eso no fue…,0
me acabo de dar cuenta que batman es un puto marica en #suicidesquad se aprovecha de que deadshot estaba con su princesa... joto debía ser,0
los caballeros no tienen memoria y las putas no tienen vergüenza,1
ése día to2 nos partimos de risa porque fué el único que se salió de la housen de mi madre jsjajajajjajajjajajajajajajajjajajajajajajajha,0
creo que ya no me gusta mi novio. es que no marica no me entra en la cabeza estar con un hombre yo que pense que era bisexual no mames ;__;,0
la afición americanista se vuelve loca. américa 2-1 chivas,0
me hiciste explotar ahorita porque julio dice que milo y el son esposos y se anda haciendo el joto con el aaahh,0
¿y de qué va a dar indicaciones? ¿de donde hay pucha de joto?,0
a esos amigos a los que pasan varios meses y siguen sufriendo por amor ya mejor chinguen a su madre quien los manda a andar con putas.,1
amikas mejor.  mis fologüers masculinos no mandan nada putos.,0
chingue a su madre pinche profesor@ de @paolacactus,1
throwback al parcial pasado de física donde no estudié ni madres y de todas formas me fue bien,0
pero que putas madres 😱😱😱😱😱😱😱😡😡😡😡😡😡😡😡😡😡😡😡😡,0
perdón por decepcionarte marica veré qué puedo hacer,0
a los hombres buenos les tocan las mujeres más putas y desgraciadas. *********,1
mi madre siempre consintiendome.❤,0
es demasiado difícil apoyar a alguien que amas cuando lo que va a hacer te parte la madre.,0
no que fuera joto  maricon sodomita ... espera un momento 🙊,0
me fascina tu ternura y me vuelve loca tu calentura. 😍😏,0
@usuario produciendo intereses para algún político hdp en algún paraíso fiscal,1
acaso como ciudadano no estás hasta la madre de escuchar de fraudes saqueos corrupción y violencia que vive méxico?,0
me considero alguien que entiende las cosas letras y metáforas relativamente rápido... pero ese #sanz luego no sé de que putas habla!.,0
jajajajajajajajaja putos gringos chinguen a su madre,1
se pasó de verga jajajaja al inicio me caía mal luego la trate y creí que estaba equivocado pero ah…,0
chinga tu madre pinche costarricense puerco,1
p.d no más pq tengo tantita madre no hice la mala obra del q el galán cruzará mar y tierra *se asusto q no lo hiciera y quedarse con uno -*😢,0
"mentira que por ""putas"" las asesinan también a las que son  ""esposas y madres perfectas"". no hay espacios seguros para las mujeres.",0
@usuario jajajaja. ¡te amo madre mía!,0
que haría sin mi madre que consiente mis antojos 🤗😋,0
pinche maricon se le hubiera trensado a un tiro saca su pistola el ojete,1
ven a darme unas ricas metidas de verga mi amor la pido a gritos estoy sedienta de lechita quiero un macho ya! 😍😍😍 <url>,0
adivinen quién va a vender crepas como pvta loca para llevarla 😋,0
"no entiendo a los vatos que no les gusta que las mujeres digan groserías porque ""se ven mal"". pinches putos.",0
"@usuario @usuario lo peor es q uds siguen hablando de engañar al pueblo"" hijos de su puta madre pinches políticos de mierda",1
putos corruptos del @usuario  echaron al mejor ahora que chinguen a su madre,1
estoy a nada de subir screenshots a insta de un excel que hice porque me quedó precioso (hdp salmeron me hizo analizar 2600 datos),1
desgraciada o afortunadamente te hacen más culera las personas que se quisieron pasar de verga,0
también me molesta mucho que a la primera yo estoy para todos y cuando los necesito les vale madre,0
cuando alguien se muere 👧🏼 su alma regresa a la tierra; con un disfraz nuevo. 👩🏼@usuario  te extrañe y…,0
al chile que bonita película la de coco pixar se mamo. btw ya quitaron el corto de 30 minutos de olaf,0
con razón ya vale verga el pan bimbo. te mamaste @usuario  😂😂😂😂😂,0
bue me voy a poner a hacer algo de mí vida igual no voy a cursar ni loca porque van a hablar del hippie y no quiero escuchar boludeces,0
tengo todo lo que la pone loca tiri ri rinn tin tiin tin tintin,0
necesito a alguien que me explique porque a los hombres les encantan las morras putas.,1
@usuario esa es mi gente luchona,0
¿quien será el hdp que corta @usuario en gdl a las 2:53 pa poner puros comerciales?,1
@usuario a muchos mexicanos nos urge que los putos priistas se larguen a chingar a su madre ya ...,1
manden a los putos tecnicos a cambiar em cableado exterior ya estoy hasta la madre de esta mierda,1
lo que me gusta de @usuario  es que a los mexicanos nos mostraron tan hdp &gt;:),1
bueno la verdad me vales verga solo a veces me caga que seas tan farol,1
ok amigos si tengo desde las 4 de la mañana estudiando pero no se ni madre.,0
o sea que pedo con esos que suben como 50 fotos diarias a instagram y en todas salen putas igual 😩,0
la liga podrá estar más loca que nunca pero una cosa no cambia los browns son el peor equipo de la liga 🤣,0
estoy tan cansada la puta madre,0
no se que madre tienen lo médicos y los enfermeros que me ponen malito jajaja🙊.,0
como le encanta la verga ayudenme con sus rt @usuario @usuario @usuario @parejacachoond5,0
cuando putas voy a empezar a tener buena suerte? 🤔,0
todos los lameculos gobiernos neoliberales obedecen órdenes de trump. pueblos jodidos.,1
ver de nuevo este vídeo y seguir riendo como loca como él primer día jajajaja los amo @usuario,0
que pedo con la loca de la.comida. ella traga pa vivir nomas jajajaj ay quiero unos camarones con pulpo y vaca marina,0
agenda de hoy : * estar de malas  * estar triste  * chingar la madre esos son mis únicas tres tareas de hoy y no me disculpo por nada.,0
madres que te dejan en la cola sin dinero. la tensión aumenta cada vez que te acercas y tu madre sigue sin volver.🙃,0
fernando me cagas ya hasta con mi amiga? te pasas de verga. neta bye ni me escribas,1
las lluvias continuarán de forma intensa durante septiembre en casi todo el país alerta @usuario   #enpunto,0
@usuario hijo de tu puta madre quien te crees para ponerme así de tristirijillo? josé josé?,1
y quién putas eres tú pa exigir una investigación? ya pusiste tú denuncia? no? pues chingas a tu madre!,1
premio nobel de literatura a tus putas palabras de desprecio.,0
y también oficia la misa de las 7 en la parroquia o qué putas? que no mame bloquear alv 😤,1
jajajaja soy la peor la más mentirosa y loca del mundo y mi mamá también de paso jajaja.,0
increíble lo marica que son los jugadores del america😂,1
@usuario a mi me valen verga todos los politicos son unos culeros todos pero me cae d extraño q tu no hables mal del culero @usuario  será x💰?,1
con esa carita de maricon yo pensaría que te quieres cojer a cristiano !!! jajajaja,1
sólo los putos lloran cuando una mujer rompió su corazón un verdadero hombre no dice nada solo desarrolla la capacidad de amar a varias.,0
estoy hasta la madre de que las personas que alaban mi sonrisa alegría y mi entusiasmo sean las mismas putas personas que acaban con eso.,1
@usuario por quien de todos los putos empezaría ? yo por el pendejo mayor baboso alucinado mi mascota y además cínico jajajaja si @usuario,0
ni madres. aunq te cases si dejas d hacer ejercicioni por trabajo ni por tiempo.dejas el ejercicio x huevon!!,0
jajajajajjaja colcha de pobre chinga tu madre trump!  *se lleva 3😌,1
"putos influencers de mierda se creen la gran mamada ""llorando por méxico"" pero no hacen nada por el.",1
ya pasó de moda ser lesbiana-machorra-pelocorto!,0
@usuario @usuario abogado notario padre y madre luchona,0
ni hablar mujer...traes puñal y si eres una chingona jajaja y también bien linda pos como no ¿quien dijo no?,0
"madre luchona que se respeta es ""hater""",0
tons no me alegues… ¿me gusta? no. ¿voy a votar por otro? tampoco. ¿estoy defendiendo a ese tipo? ni madre.,0
mi día estaba de la verga pero vi a mi platónico y pum.,0
las que saben que están bonitas y dicen que están feas son las más putas.,1
sin demeritar a plutarco creo que el más grande hdp es victoriano huerta. 🤔,1
#yaescostumbre escucharlos mientras trabajo y soltar las carcajadas y reírme como loca de sus ocurrencias,0
le ha de gustar decir v word para quedarse con la verga en la boca.,1
los hombres antes éramos más románticos porque las mujeres no eran tan putas.,1
@usuario que se vallan ala v lo que te mientan la madre no vivirán en la mansión con nosotros😌,0
ya casi te daba unfollow marica mayor! @usuario 🙌🏻🙌🏻👏🏻,1
hdp ladrón y neonazi !!!,1
¡me voy a volver loca si no me mudo a vivir sola ya!,0
cuando el ultimo ilegal de tu grupito de amigos-hermanos-borrachos-vergas ya tiene su ine sabes que se va a poner loca la proxima reunion.,0
no hay nadie pero nadie en la calle sólo yo soy la loca que anda a esta hora jajaja,0
@usuario @usuario no tienen madre...ni vergüenza!!! 🤦🏻‍♀️,0
matematica y la re concha de tu madre ahre q todas las materias son unas mierdas,0
nel putos australiano. su fútbol igual es aburridísimo.,1
jajajajajajaja perros se los va a llevar la ver putos @usuario,1
¿cómo putas @usuario de atreve a eliminar a padre de familia de su parrilla?,0
que perro asco tu vídeo mamando te en diferente lugares quién te va a tomar enserio así?,1
@usuario @usuario lameculos igual que el,1
yo no sabía lpm sigan echándole bardo a joel y si se toma de nuevo él break las matare hdp,1
a chingar a sus perras putas madres así sin escalas @usuario @usuario  a chingar a sus p u t a s m a d r e s,1
a ver a qué horas liberan la 66 del 0177llevamos más d 3 putas hrshay bebés a bordo q están cansados y esperando desembarcar!,0
aquí te dejo un: ¿qué tal te va? pinshe putita porque sé que me lees. 😇,1
yo como un marica escribiéndole bien para que me mande fotos de lagartijas 🦎 y perros sonriendo 🐕 que pendejo!,0
una chica excelente. bastante loca de a ratos. a veces tan triste. a veces tan muerta de risa. a veces mala.,0
si mañana no le hablo al crush soy joto y no hay mas que decir.,0
jajajajaja hasta creen que el dinero del premio nobel va destinado a continuar con investigación y no a putas y drogas.,0
pero si fuera el @usuario esas mierdas rateras ni dirían que es robo o que no existió un gol chingar a sus putas madres,1
uta madre cada vato del mundo me cae tan gordo?? o sea mijo no te soporto estás todo meco y te crees la gran verga por tirarte un pedo,1
oye desapareces loca hace cuanto no nos vemos amix?,0
que si me gusto? me encanto marica quede loca siempre rifando cada vez más mi amor.😂😍,0
qué me choca qué me bloqueen y me desbloqueen para ver que estoy haciendo. putas viejas castrosas.,1
verga con los universitarios intoxicados por el tinaco de agua loca 😆,0
otra ratota mas de los putos políticos de mirda del pri hijos de su reputa madre solo para eso quieren el…,1
@usuario @usuario pinche tronco es mas malo que la chingada este wey. de regalo juvilenlo o algo asi xq con el la defensa no vale para ni madres,1
weyyy que asco con eso ¿acaso fui la única que noto eso en su pic o qpdo? quedé re loca así:,0
"wait what??? la icónica becky g... te la paso porque no eres joto. escucha su hitazo ""mayores""",0
"@usuario @usuario @usuario este es el equivalente a ""pero tu madre es..."" lástima que dicho por ""políticos"". es mejor callar y parecer tonto que hablar y confirmarlo.",0
aquí mi análisis: puto jiren. puto jerry. puto maximus. putos centinelas. puto ra’s al ghul. 😁,1
sí te pienso de vez en cuando y hasta te llego a extrañar pero la neta chingas a tu madre 🙂,1
con lo de daca ya me imaginé a esos weyes mamones que vendran de usa y se sentirán la gran verga ( como diría la marsno lo digo por todos),0
váyase a la pinche verga y de paso llévese a la pinche piruja de @usuario,1
qué noticia más triste gales y mi garethcito quedan fuera del mundial sin que haya tenido oportunidad de jugar hoy 😩😰  putas lesiones 😔,0
padres de familia del colegio rebsamen piden que putos todos.,0
después vali verga muchas semanas y te me olvidaste. pudimos ahorrarnos mucho desmadre sí desde ese día hubiera entendido tus sonrisas.,0
quien tiene 2 amos a uno le sirve y al otro engaña. pero aquí me ponen 3 entonces el otro pela la verga... *exclamó la refinada princesa*,0
de nada putos nosotros si vamos al mundial @usuario,1
... di un chingo de vuelta llegué tardísimo y al final de cuentas no me dejaron pasar valiendo verga el trabajo por el que llegué tarde.,0
te voy a coger la boca empujandote la verga hasta la garganta y rebotando mis huevos en tu barbilla,1
estoy hasta la madre de la pinche lluvia.,0
jajajaja! timbiriche saca mi parte loca! lo tenía bien escondidito... jajaja! wow 10 años!!…,0
compramos la coca para el medio fernet que había quedado en la heladera y el hdp de luis se lo llevo primero!! manijaa donde??,1
@usuario si fuera china de billete tendría las cartas que quiero ❤❤ qoq,0
pues los periodistas solo dicen la verdad: que uds son unos putos troncos pecho fríos y que sin @usuario no llega…,0
verga estoy viendo que un compañero que tuve en segundo de prepa se fue a estudiar la universidad en londres oxford😭,0
tu ni jugar sabes pendejo y chingue a su madre puto viejo marica y mamasela a ese puto chileno,1
deja de andar de loca hugo que te traigo al @mashff3,0
yo si te veo en la calle te pego una verguiza ponte con alguien de tu edad en el elevador puto tamalon maricon,1
@usuario lenchibiblia.... jaja. esta con  madre sds.,0
más por la trayectoria q tiene la chilindrina..... esto! 😧 el final si da medio miedo xd la hacen como una loca,0
lloren putos chilenos jajaja karma perros🖕🏽🖕🏽🖕🏽,1
@usuario mira vos caricatura de hitler. porque mejor no renuncias pedazo de mierd@ ya sintierona furia de algunos quiere sentir a todo el país hdp?,1
putos asquerosos que se la vayan a jalar con otra cosa.,1
alv la neta si extraño sus putos mensajes pero alv no le voy a rogar,0
pinche vieja loca ahora quiere que a huevo la declaren hija sin serlo.,0
por putos!!! fuera de #rusia2018  #holanda #noerapenal,1
era para ganar la puta madre...,0
me encanta la manera en que ofrece verga al principio.,0
se me salió un poco la verga por el pantalón nada más la puntita 😈😈,0
solo los putos le temen a las ets el chile se mete así como va a pelo que se moje chingón. si no para qué putas mejor una chaqueta.,0
llenaria un teibol con estas putas!!! ganas que tengo de verte. u.u,0
ese joto vegano me hace coágulos la regla lol no tendría un iphone ni aunque me lo mantuvieran.,0
está escuinclita se está poniendo muy pero muuuy pendeja..!,0
goooooooooooooooooooooooooool putos amantes de la pucha de joto y de la verga llena de esmegma putas perrrrras con cuernos,1
que loca es la vida nos une con personas que nunca imaginamos y nos aleja de otras que pensábamos que siempre iban estar ahí.,0
cachondo hetero engañado machin #vergon #chacal #mayate #grindr #manhunt #macho #verga,0
#yonuncanunca doy cachetadas como el joto del yáñez puro patín y trompón.,1
alv me vale vga prro jálate y juetuputa verga me vale vga prro,1
encontré a una amiga que es igual de droga y pendeja que yo 💖 y la quiero mucho 😍,0
tu eres joto eras ailbitro y penal para monterrey jajaja,1
ya mate 7 putos moscos y se escuchan mas que me estas contando joputa,0
tus putas manías se volvieron ni tan putas ni tan manías cuando comprendí que forman parte de el conjunto que te constituye,0
nunca he ido a partidos de fútbol porque soy medio marica para esos pero si a conciertos y casi morir aplastada 😕🙄,0
su p#&amp;$* madre hace frio...  bien es oficial llego la época fria a celayita,0
he estado soñando un chingo en ser dj.profesional. y tener mi estudio estaría bien verga,0
🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕@usuario 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕😂😂😂😂😂😂 putos gringos van y chingan a su madre 🖕🖕🖕🖕😆😆😆😆🖕🖕😆😆😆🖕🖕🖕😆😆😆🖕🖕🖕😆😆😆🖕🖕🖕🖕😆😆😆🖕🖕🖕🖕😆😆😆🖕🖕🖕🖕🖕🖕,1
con éste clima como que se antoja que te saques a chingar tu madre.,1
todos los que te dan like me súper pelan la verga. 🤷🏻‍♂️🙂,1
haha hay gente muy loca  me toco un teman en random que no hacia nada y mate a todos con widow hice el 80% de eliminaciones ...,0
he decidido viajar en el tiempo hijos de sus putas madres justo el día en que las mujeres eran menos putas y no tenían de idolo a bajenny.,1
putos hondureños chacas. espero que estados unidos y panamá ganen y se vayan a la verga.,1
¡qué triste autocensurarse y no poder escribir verga para no parecer corriente!,0
yaregresaron las putas de colosio y los infigentes frente a la delegacion y ya regerso luna y monrata mas vilezas?,0
que perro oso q en tu familia se peleen por la herencia:una casa de infonavit tengan 3 varos de madre!,1
si con pinches 140 caracteres me eran suficientes para mandarte a la chingada ahora con el doble ya pasaste a chingarla pero bien bonito… gracias twitter por la bella oportunidad.,1
amo esta sonrisa m tiene loca #reggaetonlento #heydj #kcaargentina,0
que realmente no salí del clóset fue así de: ah pues que sí soy joto alv.,0
esos hondureños putos así andaban contra costa rica el sábado y cuando les agregan 6 minutos se ponen a chillar,0
ah pues chinga tú madre luego no te quejes.,1
mira! una carretera de dos carriles; hagámosla de cuatro chingue su madre...,0
sentado en su verga con pura saliva vergón guapo y delgado (3/4 vídeo largo) #gaytoonhd rt rt rt,0
alguien necesita medicar a esa niña está totalmente loca.,0
no hay algo que me haga más feliz que estos putos sin mundial 😂😂😂😂 jajajajajajajaajjaja,1
pero que explicación debe de dar el árbitro al piojito. fiel al estilo del america. chillón y maricon. #piojo #cruzazul #aguilas,1
si ya despertaste a alguien llamándole por teléfono tres putas veces no dices “te dejo dormir bye” porque ya lo pinches despertaste 🤦🏻‍♀️,0
cómo me encantan estas dos cosas... el sexo oral y los putos nalgones 👌combinación perfecta 👍😋,0
y el strecci mamando verga con aeromexico y el pepe encabronadisimo x el servicio ya no s…,0
ya deja de hacerte pendeja!! si bien que te quieres sentar en mi nariz de chile relleno.,1
peleas de putas... oscarcito criticó a las “prepagos” y así fue como jennifer aboul salió en defensa de ellas 🙄🤔🤐…,1
putos mensajes de whats llegaron hasta que abrí la putas aplicación y ahí avisaron que hay clase hasta las 6 y yo como pendejo viniendo. :),0
no se pa que verga suben estados si los van a borrar,0
mi forma de amar  siempre a medias  siempre loca  siempre a destiempo  tenía que acabar con  alguno de los dos.,0
como robar un beso: acércate y dile que cierre los ojos y que pida un deseo que le vas a soplar a la pestaña. siéntate en su verga.,0
pinche tinta toda migrada y se sienten un culo con sus putos atrapasueños valen verga 😒,0
puta madre odio que tengan los dientes bonitos,0
que le pasa a la gente que no para de hablar en el colectivo? no son las 7 de la mañana todavía  hdp,1
¡buenos días!  saluden putos!  ¿que nos hemos dormido juntos?,1
los profesores piensan que les tengo miedo porque mi mamá esta en la escuela si quiero los corro alv mi papá es obama,0
aprendan a querer la espina o no acepten rosas putos,0
no andes mamando. ya pasó tu época. tu único torneo fue cuando tu hermano murió. nunca tuviste calidad.,1
william lawson's es escocés y el joto de la foto creo que es cubano.,1
me encantan las fiestas de pueblo me recagan los putos cuetes.,0
si estoy bien pinche loca ... solo como mero comentario...,0
@usuario que acabo de conocer a uno!! que está que se come solo el hdp 💕🔥,0
yo digo que las cosas son x y la verdad es en ese preciso momento donde esta que lleva el putas.,0
@usuario #los40meetandgreet 9. por q es una mamá luchona que cuida a su bendición,1
te puedes ir mucho a la verga si solo vas a estar en las buenas,1
seguro gastando los moches recibidos para callarles el hocico y no ladraran bola de hdp,1
pendeja eso es lo q trato de decir en sarcasmo o biseverza,1
hoy puedo decir que estoy realmente loca por ti... ❣️,0
"dar ""mute"" es de putos den ""unfollow"" o mejor aún ""block"". pinches pocos huevos.",1
lo bueno de que te manden a la chingada es que allá  están las más putas.😊😉🙊,1
vestida dw monja &amp; disparando como loca en @usuario 😈😘 amo a esa perra!! 💓👊,0
"la excitación de algunas mujeres radica en sentirse ""putas"" al menos un momento con quien ellas elijan con @usuario",1
wey pero no es viernes te come todo el día y si tenias planeado algo pues vale verga.,0
otra pendeja publicidad de @usuario stories que vea y elimino la app! #hedicho,0
"la vez que te vi me dio pena ""expresar"" mi emoción pero prometo que a la próxima dejaré salir mi pa…",0
"""oh si @usuario  se preguntaba pero ya sabe que @usuario está loca y que le ama 🎶"" :3",0
@usuario @usuario el video es tomado en la calle principal: santa madre de dios y abarca el tramo señalado,0
que pedo con ese nuevo #goku es bien marica llora mucho hay si no entendí solo tiene a su abuela pan.,0
"un mensaje para el amor de mi vida: ""ya  me vales verga mi amor"". besos",0
felicidades putas ratas priistas por fin lograron un primer lugar en algo aunque sea en lo peor ladrones,1
aqui planeando como dejar de valer madre.,0
pague infracciones del bmw... y lo lleve a verificar 😐 esta vida loca! 😢😢,0
#demicuentacorre que chingue a su madre el américa el pri el pan prd televisa  tvazteca juntos chinguenla mil veces putos,1
déjame decirte que tu gato es puto. se puede unir al club de gatos putos con mi gato.,0
tan lindos que se verían nuestros nombres juntos pero me mandaste a la verga ☺,0
cada vez que te stalkeo me dan ganas de cerrarte el hocico a vergazos. por eso mejor te bloqueo por el bien de los dos.,1
este guey es joto anda con el oskarin por eso busca pretextos para deshacerse de vanda tiene la cara de punal,0
y ya me tienes como loca enamorada baby la verdad que tu me gustas demasiado... es que ahora ya no sales de mi mente 😍💖 love you,0
desde las 7 hasta las putas 2 de la tarde sin hacer nada me quiero colgaaaaaaar.,0
"la columna de @usuario / y luego de conocermeel nobel escribió “mis putas tristes"". vía @usuario",0
@usuario que chingue a su madre osorio,1
y si va...? que putas le interesa al pendejo de @usuario ... 😒,1
#xxx #milf #porno #nsfw cuando tu esposa acepta que le descargues toda la leche en su cara vean 😱😱--&gt;,0
o sea qué pedo? creo que me enfieste muy temprano apenas son las 9 y ya ando medio mal putas lleguen ya,1
la gran ingesta de alcohol provocó que varios de ellos empezaran a sentirse mal #nacional,0
ya valió verga se va a volver a inundar la cuidad horrible.,0
tengo unas putas ganas de leer nuevamente harry potter. 😩,0
por qué verga creen que el josé cuervo es el mejor tequila de méxico en usa 😅,0
paraguay y peru no pueden hacer un pinche gol para dejar fuera a los putos cocainos chingada madre.,1
webos nunca se ma habia antojado tanto mamar una verga como en este momento 🤤🤤🤤🤤,0
pero la defendi como ninja saque el fuá y eso que soy bien marica,0
@usuario que poca madre y los demás son hacer nada malditos hdp,1
eres mas simio tu que darwin hijo de perra es lamentantable como puede haber pen…,1
no es por ser hater pero... me putas emperra que haya mosquitos en mi cuarto me caaaaaaaagaaaaan.,0
vámonos a la verga (@usuario ado - @usuario in veracruz ver),1
edson 10 váyanse a la verga corto jugadas de peligro a lo bestia.,0
"que marica se vio el ""hombre"" primero la molesta ella responde y la golpea. más bajo no puede caer.",1
@usuario hasta trump que no da una esta vez llevaba sus botitas de machorra.,1
según los estudios de la inegi el 99% de la gente que me critican me la pela,0
si el ascensor de mi casa tuviera cámara todas mis subidas y bajadas serían virales pq toy tan loca senior,0
"""nunca putas se dio cuenta."" un epitafio que diga.",0
me enamore de rk que rico baila el es muy sexy yo estoy loca por tocarlo... esta es mi version❤❤,0
esta pendeja trola me cansa con los me encanta que le da!! (si ya se no somos nada pero me pongo re loca y celosa igual) 😒,1
@usuario eso noboa ya vale es verga el técnico lo puso a cazares como extremo que mierda tenia en la cabeza? ese orejuela perdía todo pssst,1
"ojalá twitter dejandome enviar audios para decirle ""chinga tu puta madre"" a jerry con la voz de black hat xd",1
ahí vas a mamar 😂😂😂. no amigo estuve viendo la champions hoy pero hoy no hubo gente del madrid quién…,0
ya @ a los pendejos que critican a ochoa por este golazo. jaja chinguen a su madre. en su puta cosa paran un vergazo de esos. increíble.,1
menciona ésta. yo creo que el problema de los de morena es que son unos montoneros y... putos,1
que buen día para encontrarme al puto taxista degenerado y por buen día me refiero a que no puedo escoger peor día pa chingar la momi.,1
si no fuera por las putas y el menudo no sé qué habría sido de mi.,1
pues por mi que chinge su madre ese wey ni lo conozco al joto sabe quien sera,1
los mexicanos ya hace mucho que se volvieron putos o putas porque creen que el títere d televisa @usuario es presidente,1
histeria contra tu putisima madre pinche joto cobarde de mierda puto traga vergas del pri-an,1
están en masterchef xq putas cortan la pasta aghhhhhhhh ya ni yooooo!!!!!!!,0
de mi parte ya sacaste boleto para mandarte a la verga y en clase premier!,1
@usuario tremendo hdp y así quieres ser presidente 🖕,1
la expectativa es la madre de todas las frustraciones.,0
jajajaja regia luchona y con bendición en una cita jajajajaja son invitados a comentar ya saben like a todos.,0
#noerapenal a los putos de @usuario les faltó un gol para calificar al mundial a no menos como cinco. #tomenputos,1
si #temandomensajepara que me contestes no para que me dejes en visto hdp!!!!,1
que marica! ah pero en el #usopen q ganó no se quejó con el umpire por todas las idioteces q hizo...,1
holanda está prácticamente fuera del mundial ni modo. a veces se gana a veces se pierde a veces no era penal y se llama karma putos,1
de loca me puse a limpiar mientras lavo la ropa y ahorita estoy exhausta y todavía no termino con la lavada. creo que mañana acabo 😥,0
no inventes y de aladdin y beauty and de beast sigue habiendo putos todos los que la compraron 😒🖕.,1
quiero meter mi verga dura entre esas tetas ese culo esa vagina y esa boquita hasta llenarte de leche,1
carlitos vela vamooooooooooooooos putos simios @usuario,1
las personas que decimos groserías somos más felices. se los pinches putas juro.,0
jajaja alm llevas 3 putos días. tal vez deberías intentar no sé ir a pagar a un pinche at&amp;t.,0
lo vuelvo a subir yo mismo para que no digan así se mama la verga mi verga,0
para bandas de protesta cabronas rage against the machine no sus putas mamadas.,0
¿quién putas en pleno siglo xxi mantiene a una monarquía que solo habla y gasta estupideces? pinche felipe.,0
porque mierda no puedo ser lo suficientemente hdp en ciertas ocasiones de mi vida,0
estoy van por reclamar a los putos mods de mierda que me matar los trials .-.,0
hay una tipa en mi grupo de skul q para trabaje en team se hace la pendeja no mas y luego ella no se de dnd saca proyectos y me caga,1
hablamos del pasado como si hubiera sido mejor. pero es por que nos acobardamos al futuro. osea que no sea marica pues’n.,0
vale verga estoy bien pendejo ayer me desvelé haciendo 2 tareas de 2 clases que hoy ni me tocaban 😡,0
@usuario adios hijo te toda tu perra celestial puta madre.,1
pues a mi me gusta más los fics que no son gip :v no estoy tan loca jajajaja,0
#personasmolestasylasque andan de putas pero luego se indignan porque son unas respetables señoras casadas,1
que pinche maña y su maldito morbo sobre la conversación de luis gerardo mendez como si ustedes no lo hicieran.. y son bien putas,1
las canciones más perronas se escriben cuando más estás valiendo verga.,0
#pedarumboalmundial putos teatros los que hicieron los hondureñosno saben jugar pinches mierdas,1
oooo y no es empleado de trump y además lameculos del gringo?,1
#nochedeconfesiones la neta lo nuestro ya valio machin verga,0
este hilo va a mandar a la verga a muchos de los correctitos los demás: dénselo con gusto xd,1
"mujeres pidiendo novio por ""x"" razón no mientan infames ustedes lo que quieren es que les metan la verga además de putas  deshonestas.",1
si tanto quieres comer no pues te chingas no hay nada,0
a mi me gusta la pucha pero no de joto se agradece el detalle un abrazo 🤗,1
pero quería andar de loca ahora ya no sé que hacer. 🙄🤦🏻‍♀️,0
de esas putas veses que estas dejado y vas de pary y vas al baño y hasta el puto baño te la recuerda,0
me gustaría que mi ropa tuviera un gps para saber en dónde verga está!,0
todas las karlas son bien putas. y les encanta la verga...menos a una que es mi amika...,1
faltan 9 minutos para mi sesión con la psicoanalista y el tráfico está asqueroso. si sigo loca será culpa de mancera. qué ciudad nos dejó.,0
quiero dormir pero también quiero ver esta película que sé me hará llorar. porque uno de repente amanece así joto.,0
