Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
femenino,18,nacional,Muy bueno,4,51,pasele guerita tenemos de todo,dulces artesanias recuerdos algo para desayunar o comer puedes recorrer el mercado y sin que te des cuenta habran pasando un par de horas tambien es posible encontrar las famosas guacamayas que son tortas tipicas de guanajuato y si eres foodie de corazon tienes que probarlas,México,espanol,Móvil,2016-06-23
femenino,21,nacional,Muy bueno,4,57,bueno bonito y barato,las cosas que venden son baratas y son artesanales en su mayoria conviene mas entrar aqui a comprar los recuerditos,México,espanol,PC,2016-06-21
masculino,32,internacional,Excelente,5,133,el mercado hidalgo,en pleno centro de guanajuato esta este mercado popular donde se puede encontrar de todo en artesanias ropa recuerditos comida etces un lugar que se tiene que visitar forzosamente en tu visita a guanajuato con su entrada tipo bellas artes hasta el buen trato de su gente y la gran diversidad de articulo lo hacen un lugar bello sin lugar a duda es muy recomendable visitarlo en su estancia a guanajuato,Argentina,espanol,PC,2016-06-20
masculino,47,internacional,Excelente,5,44,bazar impresionante con todo tipo de delicias,debajo de un escritorio estoy con amigos a visitar el centro y una buena comida en el bazar donde se pueden encontrar muchas cosas que no sabes de casa al entrar en la entrada principal y se ve igual de grandes panceta de cerdo se procesan en un asado hay fruta bebidas y helados gradas un sombrero de buena calidad articulos de cuero y silbersxhmuck se obtiene a bajo precio el bazar de guanajuato es definitivamente vale la pena un viaje,Alemania,aleman,Móvil,2016-06-18
femenino,31,internacional,Excelente,5,79,it is mexico,we visited this market on a very rainy day and had a lovely experience we purchased fresh vegies and fruit and also great mexican candy that was much more expensive at the candy store in el centro the vendors are friendly and we had a great opportunity to practice our spanish we were the only non mexican people in the place when we visited and we loved it one lovely vendor explained all her herbs to us and what they were used for in spite of the fact that we were obviously not buying we had a delightful afternoon and it is not to be missed oh yeahbuy somethingyou wont regret it,Canadá,ingles,PC,2016-06-17
masculino,22,internacional,Muy bueno,4,31,great place for local food crafts and dia de los muertos items,weve visited the hidalgo market every time were in gto theres a great stand in the market absolutely brimming with dia de muertos items that i love to photograph theres also a place that sells the papel picado the colorful cut out paper with elaborate designs that are always fun things to bring home for friends and family the building itself is very beautiful it was designed by gustav eiffel designer of the eiffel tower you will definitely see the french influence from the exterior its a great place to go to the second story and people watch and see the little slices of life unfolding at the various food stalls and merchants below,Estados Unidos,ingles,PC,2016-06-12
masculino,45,internacional,Regular,3,650,wonderful building great place to eat,mercado hidalgo is housed within a classical iron structure the market is a chaotic collection of market stalls selling wide range of items and great place to buy souvenirs the markets building structure is a disorganized mixture of different elements ideas and style that was originally constructed to be a major train station definitely worth a visit to see the daily life of the locals cheap food and haggle for souvenirs,Estados Unidos,ingles,Móvil,2016-06-11
masculino,63,internacional,Muy bueno,4,175,parte de la esencia mexicana,aunque no es nada del otro mundo este es de esos lugares que vale la pena visitar por su contenido cultural es parte de la esencia de mexico y de varios paises latinoamericanos en los mercados se mezcla la gente se conoce de costumbres y tradiciones y se vive buena parte de la cultura gastronomica del lugar el edificio como tal es interesante pero lo verdaderamente curioso sucede en su interior para muchos sera un lugar desordenado y poco atractivo para otros sera toda una experiencia cultural dese la oportunidad de visitarlo,España,espanol,Móvil,2016-06-10
femenino,55,internacional,Muy bueno,4,326,bonito,el mercado tiene una estructura de hierro muy bonita venden de todo compre unas remeras de recuerdo tambien un cuchillo,Argentina,espanol,PC,2016-06-08
masculino,23,nacional,Regular,3,14,es interesante,por fuera se ve como un gran edificio con una estructura que enseguida te atrapa por dentro es un poco decepcionante la parte baja es como cualquier otro mercado del pais la parte alta tiene algunos locales donde encontraras algunos articulos para turistas desde dulces hasta ropa y juguetes,México,espanol,Móvil,2016-06-06
masculino,30,nacional,Regular,3,118,variedad de artesanias,como su nombre lo dice es un mercado mas que nada de artesanias y productos locales los precios no son muy altos y encuentras varias cosas en los primeros puestos hay ropa juguetes etc y mas atras se encuentra la comida,México,espanol,PC,2016-06-02
masculino,26,nacional,Muy bueno,4,115,entras al pasado,el mercado hidalgo es un lugar muy bonito por fuera y por dentro el cual llegamos y es como si entraras al pasado ya que encuentras olores saborescolores y variedad de infinitas cosas para comprar y comer un lugar lleno de vida si te gustan los mercados,México,espanol,PC,2016-06-01
femenino,61,internacional,Excelente,5,105,great little places to eat cheap souvenirs,the market is clean and has tons of little stalls to eat at i normally am a bit apprehensive about eating mariscos seafood at places like this but saw plenty of locals eating so we sat down and had some excellent shrimp ceviche seafood soup and a fried fish prices are excellent and its a great way to feel more like a local upstairs are tons of little gift shops for pottery tshirts food gifts etc,Estados Unidos,ingles,PC,2016-05-27
femenino,73,internacional,Excelente,5,413,huge,they sell almost anythingfrom product to tee shirtsleather productsart work great way to spend a rainy day in guanajuato,Canadá,ingles,PC,2016-05-26
femenino,37,internacional,Excelente,5,63,un mercado tipico es como si hubiera viajado al pasado,me encanto el mercado uno sabe de la existencia de este tipo de mercados en el pasado y en mi pais hay uno pero el mercado hidalgo es como si se hubiera detenido en el tiempo y es un mercado en el que se puede encontrar todo al entrar te encontras con olores de comidas y alimentos bien mexicanos pero tambien podes encontrar souvenirs turisticos muy recomendable pasar por ahi,Argentina,espanol,PC,2016-05-21
femenino,47,nacional,Regular,3,21,sin mucha variedad para comprar recuerdos,la planta baja esta saturada de puestos de comida la planta alta tiene escasos sitios donde uno puede comprar recuerdos,México,espanol,PC,2016-05-20
femenino,58,nacional,Excelente,5,60,save you appitite,this market is excellent and has a ton of food counters at the far end seafood soup carnitas tacos pork rinds anthony bourdain would love this place,México,ingles,PC,2016-05-14
masculino,70,nacional,Muy bueno,4,127,the building is amazing,we live in mexico and shop every week in our local mercado municipal and have visited many others this one is special the incredibly high arched roof is reminiscent of european train stations the place is clean and prepared food from the vendors can be excellent fruits and vegetables are as fresh as weve ever seen anywhere great for inexpensive souvenirs too not high end art,México,ingles,PC,2016-05-14
femenino,20,internacional,Muy bueno,4,27,lo que uno espera de un mercado mexicano o del mundo,para quien gusta de los mercados como reflejo del latido de un pueblo este es ideal sus olores sus sabores sus colores todo tienta panes frescos comidas tipicas uno tiene la sensacion que se sumerge en sus costumbres y su cultura,Argentina,espanol,PC,2016-05-04
femenino,67,nacional,Muy bueno,4,99,un hermoso edificio porfiriano,este mercado hidalgo es unico en su arquitectura las estructuras metalicas provienen de la epoca porfirina es un interesante mercado donde se ofrecen muy variados productos desde antojitos y dulces regionales hasta ropa y joyeriamuy interesante,México,espanol,PC,2016-05-03
femenino,57,internacional,Muy bueno,4,43,part of the grand tour,a few meat vendors in the rear a few fruit vendors mostly vendors selling souvenirs to the hordes of mexican tourists we stocked up on fresh fruit several times during the month,Estados Unidos,ingles,PC,2016-05-01
femenino,44,nacional,Regular,3,537,no soy muy fan de,la verdad no soy muy seguidor de mercados de este tipo pero si es buena opcion para artesanias y dulces precios accesibles,México,espanol,PC,2016-04-29
masculino,33,nacional,Regular,3,29,tipico,lugar tipico para visitar tiene mucha historia estaba algo sucio especialmente a la entrada se nota el poco mantenimiento al edificio,México,espanol,Móvil,2016-04-18
masculino,68,internacional,Excelente,5,35,food mecca,this is a large picturesque building north of centro where one can buy many kinds of food to cook at home there is also a wide choice of informal restaurant stands well worth the visit,Estados Unidos,ingles,Móvil,2016-04-16
femenino,26,nacional,Muy bueno,4,31,es perfecto para llevar recuerdos,es un mercado tipico de cada cd en mexico donde venden comida frutas verduras etc pero en lo particular y comparando precios es perfecto si deseas llevar un detalle a tus amigos y familiares fue donde encontre pequenos detalles variados a costos accesibles date una vuelta lo que si es que la comida no la probe evito comer en lugares asi esto para poder conocer mas lugares en la ciudad ademas de que como en todos los mercados no parece muy higienico,México,espanol,PC,2016-04-15
masculino,35,internacional,Muy bueno,4,220,tipico mercado,la planta baja es el tipico mercado de alimentosverduras carnes y se puede comer tambien hoy en domingo mucha gente por lo que habia mucho color pero tambien muy dificil moverse y mucha gente en los puestos la parte superior bastante repetida con otros puestos e incluso con otros mercados o sea no muy original y tampoco barato hemos encontrado mejores precios en san miguel de allende,Colombia,espanol,Móvil,2016-04-10
femenino,50,internacional,Excelente,5,148,interesting market,make this your first stop for breakfast on your visit to guanajuato you can dine on many different authentic mexican specialties for a fair price fruits and veggies and beautifully displayed a great place for taking photos of daily life in a mexican city,Estados Unidos,ingles,PC,2016-04-07
masculino,24,nacional,Excelente,5,81,hermosa construccion,un mercado muy bonito en el cual puedes comprar muy bonitas artesanias es muy grande la verdad me gusto mucho,México,espanol,PC,2016-04-04
masculino,35,internacional,Regular,3,139,interesante pero muy descuidado y poca higiene,hola amigs en mis cronicas intento ser objetivo en lo mas posible y no puedo adular o sobrecalificar algo que no es o no tiene altura el mercado como edificio es una belleza pero los puestos no ofrecen nada nuevo y se nota la falta de higiene en lo personal no me gusto y no recomiendo entrar basta la foto de la entrada saludos,Portugal,espanol,PC,2016-04-04
femenino,31,internacional,Regular,3,83,not for craft shopping,if you are interested in architecture its worth a visit if you are looking to buy some nice crafts u will be disappointed its full of lame souvenirs its not a market for locals but for tourists,Canadá,ingles,Móvil,2016-04-02
femenino,31,nacional,Muy bueno,4,12,buenisimo,se encuentra todo tipo de detalles recuerdos o simplemente cosas de uso personal la comida esta riquisima y a bajo costo uno de los mercados mas visitados en esta ciudad y super centrico,México,ingles,PC,2016-03-31
masculino,47,nacional,Muy bueno,4,40,you cant beat this prices,i think its the most beautiful market where ive been has everything hats crafts souvenirs and food at very low prices almost every day i went to eat there the treatment is very good and the price the best right in the city center a block from the alondiga of granaditas on the main avenue,México,ingles,PC,2016-03-31
masculino,55,nacional,Muy bueno,4,3,a neoclassic structure houses a typical latin american market,this grandiose building is said to have been originally designed to be a train station following european guidelines of the late 19th century definitely worth a visit and while there a try some amazing antojitos mexicanos typical mexican plates at really really affordable prices b keep an open eye at all times of your wallet and camera,México,ingles,PC,2016-03-30
femenino,22,internacional,Muy bueno,4,66,hermoso edificio,el mercado hidalgo conserva mucho del encanto de las ventas de cosas corrientes comparativamente hay pocos puestos de alimentos,Colombia,espanol,PC,2016-03-28
femenino,33,nacional,Regular,3,95,bonita arquitectura,cuando estaba por entrar al mercado me parecio bastante bonito por fuera ya que su arquitectura es muy bella a simple vista no pareceria un mercado hay muchas cosas para comprar de recuerdos y regalitos y no es para nada caro la gente es muy calida y amable,México,espanol,PC,2016-03-26
femenino,27,nacional,Excelente,5,123,excelente opcion,si te gustan las artesanias este mercado es ideal para encontrar lo que buscas desde blusas hasta dulces y hasta puedes quedarte a comer es muy amplio y variado muy buena opcion para llevar un recuerdo de guanajuato,México,espanol,PC,2016-03-24
masculino,32,nacional,Muy bueno,4,64,bien interesante,esta muy bonito esta tan bonito que ni parece un mercado me diverti a lo grande viendo todo lo que vendian las pilas de nopales frutas que yo ni conozco en las afueras venden comida en unas enormes cubetas blancas y la gente se forma en inmensas filas para adquirirla,México,espanol,PC,2016-03-23
masculino,26,nacional,Excelente,5,62,mercado muy arquitectonico,esta muy grande y diferente a los demas tiene variedad de alimentos y dulcerias muy recomendable para comprar artesanias,México,espanol,Móvil,2016-03-21
femenino,23,internacional,Regular,3,607,only worth visiting for the produce,i was hoping to find nice craft items but only found standard souvenir level merchandise the produce food looked good,Estados Unidos,ingles,PC,2016-03-19
masculino,20,nacional,Muy bueno,4,90,el lugar para comer rico y comprar a precios accesibles,mercado con una arquitectura de lujo es muy hermoso hay mucha variedad de lugares donde comer y donde comprar el recuerdo todo a precios bastante accesibles,México,espanol,PC,2016-03-16
masculino,66,nacional,Excelente,5,80,interesting place to visit,you can find almost every kind of food there on the ground floor and on the second level are ever form of souvenirs and a lot of different types of clothing,México,ingles,PC,2016-03-15
masculino,31,nacional,Muy bueno,4,88,buen sitio para compras,es un buen sitio para ir a comprar recuerdos de guanajuato a precios accesibles para todo el bolsillo tambien tiene lugares buenos para comer bien,México,espanol,PC,2016-03-14
masculino,26,internacional,Regular,3,2036,colores y sabores de mexico,colorido y diverso como todo el mercado mexicano pero esto es lo que llama la atencion es la arquitectura local una estructura de acero y vidrio se dice que fue disenada por gustave eiffel la misma torre parisina,Brasil,portugues,PC,2016-03-08
femenino,34,nacional,Muy bueno,4,35,pintoresco sabe a mexico,es inevitable comprar algun recuerdo bonito los costos son accesibles la arquitectura del edificio tambien es digna de admiracion,México,espanol,PC,2016-03-08
femenino,66,internacional,Excelente,5,116,blend with the locals,a very fun place to visit for any traveller numerous food stalls make it very hard to choose there are lots of stalls selling fresh squeezed juice the papaya orange combination was so refreshing prices are very cheap lots of stalls selling clothing to leather goods and toys plan on spending 12 hours here,Estados Unidos,ingles,PC,2016-03-06
masculino,24,internacional,Muy bueno,4,51,mercado hidalgo,en el mercado hay una gran cantidad de turistas que hay un monton de tienda de recuerdos habia llegado a comprar un recuerdo la antigua terminal de autobuses era un lugar como que sale de la pelicula de harry potter en la fabricacion tales como,Japón,japones,Móvil,2016-03-01
femenino,28,internacional,Excelente,5,40,sobre todo el primer piso la poblacion local para mercado de la diversion el segundo piso forrado con recuerdo para turistas,la primera planta esta principalmente alimentos frescos se vende un pequeno restaurante ha sido elegido aleros frijoles y maiz gigante absolutamente imposibles de conseguir en japon o tiene condimentos se venden en el pequeno restaurante podra disfrutar del sabor de mexico en el segundo piso de la ropa y bordados mexicana se venden muchas cosas de recuerdo a pesar de que la escala es pequena sensacion muy divertido en el mercado que mexico ha sido agregada recomendado tienda de tacos de carne de cerdo en la esquina,Japón,japones,PC,2016-02-28
femenino,32,internacional,Muy bueno,4,63,favorece la comida barata y buena,excelente mercado para comprar recuerdos un mil y articulos de uno el deseo de tener todo y probar la comida popular de guanajuato recomiendo,Brasil,portugues,PC,2016-02-28
masculino,32,nacional,Muy bueno,4,90,muy lindo limpio y de gran colorido,es un mercado muy grande su construccion va muy acorde con las fachadas de los edificios mas antiguos de guanajuato no pueden dejar de visitarlo,México,espanol,PC,2016-02-25
masculino,72,internacional,Regular,3,381,big place messy smelly,this big market designed only for locale peoples very confusing and very smelly i dont think foreigners will be impressed,Canadá,ingles,PC,2016-02-24
masculino,74,internacional,Muy bueno,4,98,always a must in any ciudad,busy and real we ate tortas and shopped for regalos didnt buy any someone else said this mercado was for tourists wrong this is were locals congregate and shop for fruits veggies i have been in walmarts and costcos that had 12 the people,Estados Unidos,ingles,PC,2016-02-21
masculino,60,internacional,Excelente,5,66,mercado mercado hidalgo es donde existe la mayor parte de las pistas para conocer la ciudad en la carretera por favor sino por todos los medios ya que se encuentra en la calle principal de la ciudad,comunmente conocida a partir de los ciudadanos pero se llama el mercado hidalgo de pequenos comerciantes decenas estan viviendo juntos desde la comida los recuerdos agregados ropa articulos varios hasta las necesidades diarias es el mercado el espacio que puede ser dando vueltas de la pared de la segunda planta se venden son varias tales como tiendas de recuerdos y cubiertos la diversion es un lugar yo estaba vagando alrededor de dos horas,Japón,japones,PC,2016-02-19
femenino,22,internacional,Muy bueno,4,48,interesting shopping for local foods items,ive been to this market many times and visit it every time i go to guanajuato it is an authentic spanish market wunique foods other items just fun to see,Estados Unidos,ingles,PC,2016-02-18
masculino,23,internacional,Excelente,5,63,hay que perderse por este mercado y tomarse un jugo asi podras empaparte de la forma en que mercadean la gente de guanajuato,hay que perderse por este mercado y tomarse un jugo asi podras empaparte de la forma en que mercadean la gente de guanajuato,España,espanol,PC,2016-02-14
masculino,63,internacional,Muy bueno,4,610,fascinating market,i loved exploring the market there are hundreds of stalls selling everything from food to housewares the smells the sounds the sites are all intoxicating had i trusted the prepared foods more i would have dived in and sampled many of the vendors offerings this is well worth at least a half hour visit,Estados Unidos,ingles,PC,2016-02-13
masculino,28,internacional,Excelente,5,4,a must see,definately a visual overload but lots of fun to explore and get lost in the maze of different craft and food stands,Estados Unidos,ingles,PC,2016-02-08
masculino,37,nacional,Excelente,5,59,me sorprendio,el edificio en si es de estilo neoclasico y muy hermoso dentro encuentras todo lo que necesitas para recuerdos la comida no es tipica pero es regional y se come bastante bien,México,espanol,Móvil,2016-02-04
femenino,28,nacional,Excelente,5,13,la mejor opcion para comer,si eres amante de la comida y te gusta probar la gastronomia tipica de los lugares que visitas esta es la mejor opcion desde comidas completas con guisados comunes para todos los gustos hasta menudo y guacamayas deliciosas obviamente los precios son accesibles y esta cerca de todo por lo que recomiendo iniciar el dia ahi desayunando lo necesario para que al terminar inicies la caminata a los puntos de mas importancia en la ciudad al menos aqui comi mejor y a mejor precio que en mi hotel,México,espanol,Móvil,2016-02-01
femenino,18,nacional,Muy bueno,4,65,lleno de color,es un lugar donde esta lleno de color de olores y sabores que maravillan e impresionan es super cultural el lugar,México,espanol,PC,2016-02-01
femenino,70,nacional,Regular,3,68,large mercado lots of food stalls,we were curious about the mercado and made it our last stop of the day which might explain why it seemed so overwhelming the mercado was bustling with activitypeople shopping lots of vendors selling some folks watching the world go byon a late saturday afternoon there were more food stalls than i expected but the apparel stalls all seemed to be selling essentially the same teeshirts and trashy trinkets judging by what i saw disney characters are very popular here i was hoping to find more locals crafts but only a few were there and i wasnt sure their inventory was actually made locally as some of it seemed to be imported from china its a fun experience for me to go into mercados to see what they offer even if im not seriously shopping this was does have lots of vendors and lots of activity and if i were a local or a serious shopper i might well have found this to be better than average,México,ingles,PC,2016-01-31
masculino,24,nacional,Muy bueno,4,24,muy buena comida a buen precio,este lugar ofrece muy ricos alimentos y a muy buen precio tambien se pueden comprar recuerdos y conocer mas del guanajuato popular,México,espanol,PC,2016-01-27
masculino,43,nacional,Muy bueno,4,62,para comer algo sin prisa,un lugar para comer sabores de la region y a un precio muy accessible para todos no esperes nada de lujos es para personas que no le temen a la comida de los mercados,México,espanol,PC,2016-01-27
masculino,56,internacional,Excelente,5,236,great building to host the best of guanajuatan produce,this is a huge iron structure built in the fashion of the early 20thcentury originally planned for a train station and finally used as a market inaugurated by porfirio diaz in 1910 as part of the celebrations of the independence anniversary lots of fruit and meat stalls and some handcrafts in the entrance as well as traditional eateries give this place a traditional feeling not contaminated with the masses of tourists visiting the town,Argentina,ingles,PC,2016-01-24
masculino,19,nacional,Muy bueno,4,18,i love these kind of places,i simply love public markets the sites and smells are just overwhelming i wish i remember where i ate but i had an excellent carnitas torta,México,ingles,PC,2016-01-23
masculino,75,internacional,Regular,3,261,if you have never been to a large mercado go,in recent years mercados have become less for the people and more for the tourists the people shop at walmart or mega still there is a sense of what such markets used to be the building is a repurposed train station designed by eiffel if you are compelled to fill your suitcase with inexpensive mementos this is the place seek art and authentic handicrafts elsewhere,Estados Unidos,ingles,PC,2016-01-20
femenino,30,nacional,Regular,3,275,no muy turistico,la verdad este mercado me parecio muy de uso diario de los que viven ahi no venden mucha artesania mas bien venden cachureos hechos en china tambien hay comida y restaurantes pero no me llamaron nada la atencion,México,espanol,PC,2016-01-14
masculino,40,internacional,Regular,3,91,classic latin marketplace,the roof and bell tower of hildago dominate the central district with barrel vaults distinct from the pointed church spires inside it is a sprawling sea of small booths selling everything under the sun from knockoff lucha libre wrestling masks to leather goods bakery produce and butchery goods fast cheap and out of control as the man says the overal view from the upper balcony is a colorful spectacle,Australia,ingles,Móvil,2016-01-13
femenino,34,nacional,Excelente,5,41,great artesania shopping,this market is a great place to find local goods and souvenir type items there is also great food in and just outside the market the carnitas tortas are delicious,México,ingles,PC,2016-01-12
masculino,66,nacional,Excelente,5,86,artesanias de la region,visita obligada del mercado hidalgo en el centro de la ciudad donde se encuentra de todas las artesanias de la region a muy buenos precios,México,espanol,PC,2016-01-09
femenino,37,nacional,Muy bueno,4,241,artesanias y dulces,arquitectura muy bella y ahi puedes encontrar artesianas de todo tipo y los tradicionales dulces tipicos a muy buen precio lugar para conocer por la belleza del edificio y la historia se encuentra a una cuadra del museo de la alhndiga y al lado se encuentra el mercado de comida,México,espanol,PC,2016-01-05
femenino,21,nacional,Muy bueno,4,62,buen lugar para comprar dulces y souvenir,como en todos los mercados hay desde carnicerias verdulerias y tiendas de ropa etc pero es muy buena idea comprar las tradicionales momias de dulce para llevar como souvenir esta muy cerca del centro y los souvenir son mas baratos que en otros lugares a fuera del mercado la estructura del techo la dojo porfirio diaz y es muy hermosa,México,espanol,Móvil,2016-01-04
masculino,67,internacional,Excelente,5,59,complacer hasta el segundo piso,es agradable ver una expresion diferente de un monton de la tienda y mirar hacia abajo desde el segundo piso yogur que jocoque que se venden en las proximidades de la entrada es muy delicioso entrado en el contenedor de significado sin esmaltar se venden,Japón,japones,PC,2016-01-03
femenino,25,nacional,Excelente,5,31,super,hace menos de 2 anios estuvimos ahi y la verdad me lleve una grata sorpresa mejore muchisimo estaban todos los locales abiertos cambio para mejorar al 1000,México,espanol,PC,2016-01-01
femenino,36,internacional,Excelente,5,65,autentico sabor a mexico,aunque solo pudimos estar como veinte minutos en el mercado nos deleitamos con todo lo que sus puestos ofrecian yo me quede maravillada con el tamano de las guayabas jamas habia visto unas tan grandes parecian naranjas compramos algunas artesanias pero lo que mas me gusto fue una bolsa que tenia la caricatura de frida kahlo de nina y que ha causado sensacion a donde quiera que la llevo lo mejor de todo es que solamente me costo 170 pesos 10 dolares aprox,Estados Unidos,espanol,PC,2015-12-28
masculino,61,nacional,Muy bueno,4,198,de todo y para todos,desde la construccion emblematica en la que se situa este mercado hasta la oferta gastronomica de artesanias dulces regionales y recuerdos valen la visita la tradicion y la cultura del estado pueden apreciarse te dan prueba de todo y te platican sobre la historia,México,espanol,Móvil,2015-12-27
femenino,21,nacional,Regular,3,21,mercado pero no tan barato,para ser un mercado no es tan barato los precios eran iguales a los de las tiendas en el centro no hay mucha variedad en articulos y la comida tampoco es tan barata tal vez nos vieron la cara de turistas lo mas rescatable es la fachada y algunos ambulantes de dulces que estan por el mercado,México,espanol,PC,2015-12-22
femenino,33,nacional,Malo,2,169,no vale la pena,siempre nos vamos con la idea que comer en el mercado es mas economico que en un restaurante pues pude comprobar que no el primer dia llegamos a desayunar y nos precios se nos hicieron algo exagerados para el lugar ya que ademas no es comodo comer alli y la limpieza no es buena al dia siguiente fuimos a un restaurante que esta en la panaderia y el desayuno mas economico en un lugar agradable limpio buena atencion y bano limpio,México,espanol,PC,2015-12-21
masculino,29,internacional,Muy bueno,4,75,visita con el fin de comprar recuerdos,hay un departamento de arte popular en el segundo piso dejamos de piso en busca del vaso de cerveza hecha de ceramica a continuacion hay tambien una tienda de alimentos donde comprar fruta comida y bebida entonces compre una ceramica de vidrio maqueta vaso de cerveza aqui esta la cosa con cuidado lo que debe ser tomada parece que hay muchos carteristas,Japón,japones,PC,2015-12-20
femenino,51,internacional,Excelente,5,329,en busca de recuerdos,paramos para buscar recuerdos cuando se visita en guanajuato tiendas como puestos como un lugar un gran almacen no se ha perturbado por buscar recuerdos y muchos entran tambien ya que contiene una gran cantidad de tiendas de la cocina mexicana tambien se puede por ejemplo en comparacion a comer tacos,Japón,japones,Móvil,2015-12-17
femenino,40,internacional,Muy bueno,4,14,delightfuleverything you could want in one spot,the market has both food as well as articles to buy we bought our fresh vegetables and fruits there every day and they were wonderful and very very inexpensive like many markets you have to sift through the bad and the good but it was a delight we also found items to bring home with us at very reasonable prices would highly recommend,Estados Unidos,ingles,PC,2015-12-15
masculino,37,nacional,Muy bueno,4,51,buena opcion para comer,si quieres comer rico y economico visita el mercado solo que todos los puesto gritando pero en demas rico,México,espanol,PC,2015-12-07
masculino,48,internacional,Muy bueno,4,5,aqui se compran recuerdos,cerca del lugar de aterrizaje de autobuses a las afueras de la terminal de autobuses que conecta con otras ciudades buena para comprar recuerdos al final del turismo de guanajuato el primer piso es una cafeteria mucho recuerdo en el segundo piso es el principal en muchos casos con el motivo de frida kahlo y cristo esqueleto tambien mascara de lucha tambien tuvo un recuerdo tambien hay un productos de alfareria en el que bebia cafe en una cafeteria cercana la taza se convierte en vapor de colores vivos fue comprado aqui,Japón,japones,PC,2015-11-21
femenino,27,nacional,Excelente,5,65,no dejen de visitarlo,si en verdad les gusta probar la comida tipica este es el lugar la comida es muy barata recien cocinada y rica comes desde 40 pesos el plato de comida 50 con todo y refresco por si fuera poco venden artesanias y dulces tipicos,México,espanol,PC,2015-11-17
masculino,35,nacional,Excelente,5,10,buena comida,buena comida muchas artesanias pero tambien hay mucho producto extranjero de mala calidad juguetes y pirateria,México,espanol,PC,2015-11-17
femenino,21,nacional,Excelente,5,28,lugar para comprar artesanias,este mercado tiene una fachada hermosa en su segunda planta hay diversos puestos en los cuales encontraras un sin fin de artesanias a precios accesibles ademas que hay muchos puestos de comida de la region asi como antojitos diversos se puede considerar un paso obligatorio en este maravilloso lugar,México,espanol,Móvil,2015-11-12
masculino,33,internacional,Excelente,5,121,el mejor lugar para comprar artesanias,el mejor precio para comprar artesanias recuerdos he encontrado muy buenos precios que varian demasiado de otros lugares de la ciudad evitar la compra en los museos y se centran en la planta superior del mercado hidalgo ademas de encontrar una variedad de frutas etc que tiene todo este mercado que es una especie de feria mercado en brasil,Brasil,portugues,PC,2015-11-10
masculino,45,nacional,Excelente,5,29,uno de los mercados mas bonitos de mexico,el mercado de guanajuato es por mucho uno de los mercados tipicos mas hermosos de mexico tanto su arquitectura exterior como la enorme gama de ofertas de alimentos fruta flores artesanias dulces tipicos etc que puedes encontrar a precios muy accesibles,México,espanol,PC,2015-11-09
femenino,55,nacional,Regular,3,53,recomendable para ir de compras,si quieres ir de compras ya sea para comer o para comprar recuerdos este es un buen lugar para hacerlo ya que es barato y tiene un poco de todo esta en el centro del pueblo,México,espanol,PC,2015-11-08
masculino,44,nacional,Muy bueno,4,181,el arte culinario y las artesanias sin faltar los mariscos,en la planta alta predominan las diferentes artesanias de la region desde jarros hasta marionetas rebozos camisas sombreros baleros trompos dulces regionales carnitas comidas corridas mariscos pescados birrias gaspachos,México,espanol,PC,2015-10-29
femenino,65,internacional,Muy bueno,4,43,la mayor parte de la zona del mercado,no sentia el mercado cuando se ve desde el exterior pero era un animado mercado una vez dentro atmosfera en es tan diferente de las otras ciudades del mercado pero no creo el techo era un edificio alto,Japón,japones,PC,2015-10-29
masculino,51,nacional,Regular,3,100,could be a place to visit,unfortunately as many other markets in mexico this has become a place to find many things made in china but still there are some few products made in mexico,México,espanol,PC,2015-10-25
masculino,70,internacional,Excelente,5,13,plan to spend a few hours,huge covered market with any foodveggiefruitmeat you could need plus all kinds of durables plastic stuffbootleg movies and music lots of small restaurants outside east entrance impressive church across street market loaded with colorful charactersbakery few doors before mkt,Estados Unidos,ingles,PC,2015-10-20
femenino,45,nacional,Muy bueno,4,3,artesanias maravillosas colorido y muchas chunches,aqui puedes encontrar desde un rico almuerzo pasando por una playera de recuerdo una blusa bordada dulces tipicos artesanias en todos los materiales que puedas imaginar juguetes tipicos y el detalle de decoracion que no puede faltar ademas de coloridas frutas y verduras,México,espanol,PC,2015-10-14
femenino,27,internacional,Regular,3,76,your average mexican market,average mexican market with food and souvenirs restrooms are in the back follow the smell of rotting meat and youll get there,Estados Unidos,ingles,PC,2015-10-13
masculino,21,internacional,Excelente,5,146,bonito mercado,hermoso mercado la arquitectura es impresionante y el mercado tradicional mexicano se encuentra de todo,México,espanol,PC,2015-10-02
femenino,34,nacional,Regular,3,85,la fachada es lo mas valioso,la fachada del mercado es muy imponente y cuenta tambien con una torre de un estilo muy interesante en el interior hay negocios irrelevantes y puestos de comida regulares por lo que la visita de paso es principalmente por la arquitectura,México,espanol,Móvil,2015-10-01
femenino,23,internacional,Excelente,5,19,quien sabe guanajuato no puede dejar ir,el mercado hidalgo es uno de los principales atractivos de la ciudad no es el mejor lugar para comparar los recuerdos de mexico y la ciudad asi como dulces tipicos mexicanos usted puede encontrar puestos de comida que sirve deliciosos platos,El Salvador,portugues,PC,2015-10-01
femenino,28,internacional,Excelente,5,16,little bit grimy,worth a visit but a little grimy lots of stuff to buy food and mementos 2 levels right downtown easy to walk from the jardin,Estados Unidos,ingles,PC,2015-09-30
