Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
femenino,32,nacional,Muy bueno,4,33,visita obligada en guanajuato,encuentras una coleccion de momias en perfecto estado de conservacion algunas de ellas con su cabello y ropa original toda la exibicion esta en vitrinas y el lugar cuenta con aire acondicionado pero realmente no lo recomiendo a personas que sufran de claustrofobia el recorrido dura de 20 a 30 min y hay un guia narrandote las historias por una coperacion voluntaria al final de recorrido,México,espanol,PC,2015-08-13
masculino,46,nacional,Muy bueno,4,7,grata experiencia,habia estado antes aqui y estaba muy feo y descuidado ahora veo que lo hicieron muy agradable y da gusto visitarlo,México,espanol,Móvil,2015-08-12
masculino,32,internacional,Excelente,5,61,un lugar que debes visitar,muy bien orquestada la exhibicion en vitrinas con placas que cuentan historias o leyendas sobre una momia en particular el espacio aunque reducido bien estructurado para mi gusto,Costa Rica,espanol,Móvil,2015-08-10
femenino,54,internacional,Regular,3,99,especially for kids,an unusual and interesting museum of cadavers and mummies kids would probably love it a bit of a walk from the center,Estados Unidos,ingles,PC,2015-08-10
femenino,33,internacional,Regular,3,26,interesting museum,first of all it took us awhile to find the museum once we got there we were the first to arrive plenty of parking with plenty of vendors trying to sell you candy and other items when we went inside we received a thorough guided tour i liked the museum everything is clean and the guided tour is excellent but its a tiny museum i honestly was expecting for it to be bigger with more exhibitions but besides that its a nice place to check it out,Estados Unidos,ingles,PC,2015-08-10
femenino,46,nacional,Pésimo,1,16,no gastes tu tiempo,es un lugar patetico lo mas horrible de guanajuato no entiendo porque es famoso el lugar sus alrededores muy sucios el edificio tambien no vale la pena gastar el tiempo de tu visita en algo tan pobre tiendo tantos lugares llenos de cultura en la ciudad,México,espanol,PC,2015-08-09
masculino,17,internacional,Excelente,5,22,momias,el museo es muy interesante y entretenido como su nombre lo dice solo hay momias lo padre es ver como el cuerpo humano termina en ese estado de conservacion el recorrido dura 40 minutos aprox los guias te explican la razon de por que se formaron las momias y te muestran algunas interesantes como la momia mas pequena o de bebes si eres estudiante te hacen descuento en la admision a la salida del museo puedes comprar souvenirs les recomiendo dejar el auto en el estacionamiento que esta calles abajo siguan los letreros del museo y llegaran a el luego deberan caminar calles arriba,Panamá,espanol,Móvil,2015-08-09
masculino,34,nacional,Excelente,5,3,que miedo,es una experiencia diferente pero a la vez emocionante y enriquecedora ven con toda tu familia y disfruta de algo nuevo pero historico,México,espanol,PC,2015-08-08
masculino,27,internacional,Muy bueno,4,65,nice museum with many mummies,nice museum it is definitely worth seeing as it contains attractions that can only be seen here the only thing is that after a while you get tired of so many mummies,Chile,ingles,PC,2015-08-07
femenino,18,nacional,Pésimo,1,56,pesimo no gastes tu dinero ahi,el lugar esta horrible espacios muy reducidos dejan entrar tanta gente que ni cabe en las salas y eso que estan regularizando la entrada todo esta manoseado hay poca ventilacion muy malas condiciones deplorable definitivamente no gastes tu dinero ahi mejor ve a gastarlo en dulces en la tienda de la catrina,México,espanol,Móvil,2015-08-06
masculino,49,internacional,Muy bueno,4,6,nice,its unique for its kind but give you a weird feeling that the bodies are not very old and some of them are as new as 10 years,India,ingles,Móvil,2015-08-05
masculino,22,internacional,Muy bueno,4,165,una tradicion que debes ver,aunque el museo es pequeno y el recorrido es corto vale la pena visitarlo hay de todos tipos de momia desde bebes hasta una que parece dracula bien conservadas y cada una con su pequena historia el precio no es caro y va acorde a la visita,Estados Unidos,espanol,Móvil,2015-08-02
masculino,32,internacional,Excelente,5,81,curioso,este museo se encuentra en un punto remoto de la ciudad cerca del cementerio es posible ir a pie pero recomiendo que vaya en taxi pues hay muchas subidas interesante muestra de las momias de guanajuato bien marcante y perturbador fila un poco grande pero vale la visita,Brasil,portugues,Móvil,2015-08-01
masculino,23,nacional,Regular,3,139,tanto tiempo,fui hace anos y estaba conservado el lugar y las fieles momias no se el costo de ingreso ahora pero en aquel tiempo era relativamente economico,México,espanol,PC,2015-07-31
femenino,20,nacional,Muy bueno,4,14,siempre es bueno regresar,ya habia ido en una ocasion cuando era muy pequena y cuando volvi esta vez pude percatarme de mejor manera de las cosas es muy impresionante ver las momias impactante es un corto recorrido pero si entretiene y deja pensando acerca del cuerpo humano y la tierra a algunas personas puede parecerle asqueroso y a otras asustarlas pero es agradable ir ya sea con ninos o grandes no se puede ir a la ciudad de guanajuato y no pasar al museo de las momias ademas al final se encuentra el museo de la muerte muy divertido tambien,México,espanol,Móvil,2015-07-30
masculino,46,nacional,Excelente,5,50,different interesting tho no photos allowed rightly so,different and very interesting and a must see when visiting guanajuato tho to those who took pictures of the mummies please learn to read as you are not meant to and there are signs asking you correctly not to if you cant read and respect museums from another country then stay away there is a huge variety of mummies which are well kept entrance is cheap its not near the center tho is easy to get to by car and bus and it doesnt take long to view everything,México,ingles,PC,2015-07-30
masculino,42,nacional,Excelente,5,14,imperdible,ir a guanajuato y no visitar las momias es como no haber ido con guia opcional pago extra por grupos entradas accesibles para estudiantes gente adulta y capacidades diferentes los adolescentes lo disfrutan mucho permiten tomar fotografias sin flash,México,espanol,PC,2015-07-29
masculino,40,internacional,Muy bueno,4,164,historically interesting,i was with a youth tour and this was one of the points of interest i personally enjoyed the history but it is really gruesome for many,Estados Unidos,ingles,PC,2015-07-29
masculino,47,nacional,Malo,2,91,y las momias,en su tiempo fue uno de los lugares mas emblematicos de guanajuato sin embargo con las recientes remodelaciones a perdido su esencia la entrada al recinto es de por si costosa para las pocas exhibiciones que ofrece algunas momias que estaban en exhibicion ya han sido retiradas por su mal estado los guias llegan a ser muy pesados en cuanto a la propina decepcionante,México,espanol,PC,2015-07-28
masculino,49,internacional,Muy bueno,4,30,interesante conocer,experiencia interesante conociendo un poco mas de cerca la momificacion y de porque en guanajuato se pudieron conservar de tal forma impresionante el area de bebes y fetos,Uruguay,espanol,Móvil,2015-07-28
masculino,27,nacional,Muy bueno,4,17,momias visita obligada de guanajuato,no puedes dejar de visitar el museo de las momias en tu visita a guanajuato limpio y ordenado a precio accesible y con guias de turistas que te cuentan las leyendas si no te gusta los lugares obscuros y encerrados no lo recomendaria asi como si eres facil de impresionar ya que veras cadaveres de cuerpos humanos,México,espanol,PC,2015-07-26
masculino,44,nacional,Regular,3,14,lugar emblematico,sin duda pensar en guanajuato es pensar en las momias hace algunas semanas tuve la oportunidad de poder visitar este museo primero que nada el acceso es un poco complicado ya que si no cuentas con auto tendras que caminar un buen tramo o lo que yo te recomendaria seria pagar un taxi no son muy caros desde afuera tiene la fachada un poco deteriorada y en el estacionamiento del lugar hay bastantes vendedores mi recomendacion es que visites este lugar temprano si no tendras que hacer mucha fila para poder entrar ademas al parecer tendras que pagar extra si deseas entrar con camara profesional yo te recomiendo usar la camara de tu celular siento que no vale mucho la pena meter una profesional te recomiendo estar dentro unos 30 minutos en cuanto acabe el recorrido a mano derecha podras encontrar un pasillo donde se exhiben artefactos de tortura usados en la epoca de la santa inquisicion pregunta a los locales en donde te recomiendan comprar los dulces que se venden en la parte de afuera ya que la mayoria de las veces suelen ser imitaciones,México,espanol,PC,2015-07-25
masculino,26,nacional,Regular,3,35,esperaba otra cosa,desde hace muchos anos queria visitar este museo asi que aproveche mi primera visita a guanajuato para hacerlo el lugar es de dificil acceso ya que la ciudad tiene calles muy angostas y hay mucho trafico para llegar el museo como tal es pequeno por lo que los fines de semana feriados o periodos vacacionales mi caso es un caos lleno de gente que apenas puede caminar dentro no pude ver bien la exposicion ni leer nada porque era tanta la gente que fue imposible incluso la ventilacion no es buena y me falto el aire todo el tiempo ademas me parecio que habian muy pocos cuerpos expuestos son apenas unas pocas salitas expuestas,México,espanol,PC,2015-07-20
masculino,34,nacional,Muy bueno,4,12,guanajuato sigue vivo,un lugar que afuera parece mercado pero ya adentro te van explicando mas y mas sobre como fueron saliendo las momias que en este caso no se deberia de llamar asi segun nuestro guia pero la verdad sorprendentes,México,espanol,PC,2015-07-20
masculino,68,internacional,Muy bueno,4,1707,like a train wreck hard to look away interesting,ive been here several times with student groups its interesting to see kinda creepy but worth a look,Estados Unidos,ingles,PC,2015-07-19
masculino,53,nacional,Regular,3,128,mucho tiempo,es interesante conocer este sitio pero necesitas ir por la manana en el momento de su apertura porque mas tarde tienes que hacer una fila de cuando menos una hora para comprar el boleto y otra mas para entrar esta muy limpio el lugar si visitas otros museos en guanajuato como el de la inquisicion puedes ver tambien momias de personas y de algunos animales,México,espanol,PC,2015-07-18
masculino,40,internacional,Muy bueno,4,18,el visitar a las tias sigue siendo una bella tradicion,de preferencia hay que llegar temprano para disfrutar bien el recorrido ya que al medio dia y en la tarde hay siempre mucha gente les sugiero que lean las fichas de las momias y al finalizar una bella sorpresa con una exposicion,Chile,espanol,PC,2015-07-18
femenino,24,nacional,Muy bueno,4,16,buena visita,no es un lugar bonito pero si interesante limpio y un experiencia necesaria si vas a guanajuato no puedes dejar de ir el unico lugar donde pagamos entrada mas no guia lo unico que no me gusto fue tanto vendedor que hay a la salida pero me gusto interesante,México,espanol,PC,2015-07-17
masculino,56,nacional,Muy bueno,4,50,buena visita,lo malo es el tiempo que pasa formado las filas es excesivo tarda mas uno formado que en el recorrido excelente experiencia con buena informacion de cada una de las momias,México,espanol,Móvil,2015-07-15
femenino,23,internacional,Excelente,5,78,momias que no asustan,si lo que quieres es visitar un museo remodelado limpio clasificado e interesante visita el museo de las momias de guanajuato me sorprendio ver lo sencillo pero ordenado que esta mas que asustar las momias despiertan el interes por observar desde las vitrinas su estado su desgaste por el tiempo sus historias sus caras el precio de la entrada me parece justo los banos estan limpios y en la explanada hay tiendas formales donde venden las tipicas momias de un dulce llamado charamusca no te recomiendo morderlo es muy duro en fin te pasaras una hora interesante y agradable,Estados Unidos,espanol,PC,2015-07-15
femenino,19,nacional,Excelente,5,549,interesante,no es un lugar bonito pero es interesante es una necesaria experiencia en la ciudad de guanajuato la entrada cuesta como 50 pesos con descuento a maestros y alumnos a ciertas horas las filas son largas,México,espanol,Móvil,2015-07-14
femenino,40,internacional,Regular,3,353,its ok,your enjoyment of any experience largely depends on 3 factors your preferences what youre expecting and who youre with that being said i walked the entire city taking in every sight big or small this is a small museum here are my thoughts on the museo de momias pros its interesting in that you can view real mummies and readlisten to their history and theories of ethnicity and causes of death its cheap 30 pesos entry 2 vistors are allowed to take pictures the mummies are welllighted and displayed dramatically the roads to the site are wellmarked if you choose to walk otherwise there are city buses from centro that leave every 15 to 30 min 6 pesos 35 cents cons theres a small collection here it doesnt take long to view it i dont think they offer guides in english but from i heard the guide explains pretty much the same info you can read on the signs actually i think the signs may not have had an english translation either at the end of the tour the guide asks for a tip this is common in mexico if you understood the tour give him a couple bucks 20 to 50 pesos the torture chamber room has nothing at all it looks as though the displays have been scaleddown some displays were empty others werent even lighted in effect there were only two or three displays to see and they were nothing memorable i literally cant remember what they were this museum is farther away from the central zone and in the hills from the plaza de la paz for example it would take about 30 minutes to walk there it takes about 15 min by bus one bus to centro 5 min and one bus to momias 810 min plus bus wait time so if youre in a real hurry or dont have much time in guanajuato you might skip this one in favor of museums closer to the center,Estados Unidos,ingles,Móvil,2015-07-14
femenino,35,internacional,Muy bueno,4,36,falta organizacion,bueno la larga fila que debes hacer para poder entrar no te la imaginas pienso que si existiera un poco mas de orden en el ingreso estaria mejor una vez alli adentro las momias son fantasticas en verdad ves cuerpos de miles de anos es recomendado pero les hace falta orden en el ingreso,Colombia,espanol,PC,2015-07-13
masculino,23,nacional,Excelente,5,124,un lugar emblematico,un lugar que no puedes dejar de visitar si vas a guanajuato ya que es la atraccion locas son cadaveres que se han conservado a a traves del paso del tiempo y no los veras en cualquier otro lugar el entorno es muy folclorico venden recuerdos y no deja de ser el clasico atractivo de guanajuato es un punto de referencia no esperes algo fantastico pero si es interesante y diferente,México,espanol,PC,2015-07-13
femenino,55,internacional,Regular,3,13,scary but interesting,i was a little scare but my husband and daughter said it was not scary i always want it to visit the museum they have in display people who was murder and this guy that they think from the way his body was found he drown another lady that from the posture of her body the think she was buried alive mix feelings but i recomemend to visit,Estados Unidos,ingles,PC,2015-07-13
femenino,33,internacional,Excelente,5,10,somber experience,if you are interested in the gruesome reality of natural mummification death this is an excellent place for you to visit i warn those that are sensitive towards the loss of human life especially babies there are some exhibits you may find disturbing i enjoyed reading about the lives of the various mummies and the stories that went with them most stories i believe were available to read in english and spanish some of the mummies were really well preserved you could even see their eyelashes they have the worlds smallest known mummy born prematurely at 6 months gestation and his mother who died from complications from giving birth it was a somber experience but one i think worth having,Estados Unidos,ingles,PC,2015-07-13
masculino,60,nacional,Muy bueno,4,26,no apto para claustrofobicos,una visita obligada para quienes pasan unos dias en guanajuato el problema es que al ser obligada para todo el mundo hay tanta fila como en disneylandia y adentro del museo no hay aire acondicionado no prenden los ventiladores y la respiracion queda a merced de la transpiracion de los miles de visitantes que por ahi transitan me parece absurdo que tomar fotos con camara no de celular tenga un costo extra y con celular sea gratis,México,espanol,PC,2015-07-12
femenino,20,nacional,Pésimo,1,29,de lo mas feo,guanajuato tiene lugares hermosos y dignos de admirar y disfrutar este museo en realidad no le encontre nada bueno nada que me aporte y le falta demasiado mantenimiento y tematica,México,espanol,PC,2015-07-10
femenino,27,internacional,Excelente,5,21,miedo,no puedes perderte el visitar a las momias de guanajuato estan geniales te cuentan la historia de cada una de ellas de que manera fueron encontradas y ademas hasta un dulce de recuerdo te puedes llevar tu momia de charamusca,Colombia,espanol,PC,2015-07-09
femenino,34,internacional,Malo,2,38,tematica interesantemuseo incompleto,fue muy decepcionante la tematica es super interesante y es una lastima que no se invierta en la estructura del lugar tambien hace falta mas informacion sobre las momias su descubrimiento las condiciones del lugar donde originalmente se encontraba el proceso de momificacion natural etc deberian invertir en mejorar este museo y hacerlo mas informativo que se pueda aprender sobre la descomposicion del cuerpo humano y sobre la vida en la epoca en la que los difuntos vivieron no solo exponer cuerpos momificados para el morbo de la gente y ya y por favor que le digan a los vendedores que se paran junto a la tienda del museo que no sean tan vulgares por que cuando fui al bano y me vieron esperando afuera de las instalaciones dijeron cosas asquerosas sobre como serian mis genitales y de lo mucho que disfrutarian haciendome no se que por dios que estupidez y que incomodo que los calmen o que de plano los quiten de ahi,Alemania,espanol,PC,2015-07-07
masculino,25,internacional,Muy bueno,4,11,fascinating,i have always wanted to see this museum first hand i am glad i finally got the chance after traveling to guanajuato for my great grandmothers birthday getting to the museum itself was not very hard as the city has signs guiding you entrance fee was not expensive shows everything from babies torture violent death and much more the gift shop wasnt very impressive they do not take usd or credit cards at the the gift shop or entrance,Estados Unidos,ingles,PC,2015-07-07
femenino,30,internacional,Excelente,5,6,las momias,momias reales de cualquier edad hace una pequena impresion pero vale la pena no vayas antes del almuerzo larga cola en la tarde 40 minutos y el boleto cuesta 56 pesos,Italia,italiano,Móvil,2015-07-05
masculino,56,nacional,Excelente,5,21,iconico,algo que no puedes dejar de visitar tiene descuentos para alumnos y maestros y la verdad ha mejorado mucho lo visite hace 10 anos y 2 veces mas desde entonces y ha mejorado mil,México,espanol,PC,2015-07-05
masculino,45,internacional,Excelente,5,52,scary not quite rather unusual,if you are hesitating whether to visit the momias mummies think no further just go there and have a unique experience yes the mummies were real men women and children who lived and ended their lives in guanajuato there is a register where they keep their particulars now think of these as an unparalleled natural phenomenon of body conservation plus common cemetery management practices where grave space was not universally affordable the exhibits are interesting though unusual for me the most extraordinary exhibit was the skeleton of a german scientist whose name is kept confidential who died of an accident with radioactive substance and which the skeleton i mean cannot sustain the daylight that can be found in the strange death room next to the mummies the ticket is a bit more pricy than in other museums but it includes a guided tour in spanish which i recommend if you understand it not sure if tours in english are available then you can ask questions to the guide who would be very happy to provide comments you have to pay about mxn 20 more for taking photos inside but i suggest just enjoy the short walk in between the mummies make your visit to guanajuato complete,Rusia,ingles,PC,2015-07-05
masculino,50,nacional,Muy bueno,4,25,mucho mejor antes,la entrada cuesta 35 pesos por lo que no es caro las atracciones son buenas y se tarda alrededor de 45 minutos en recorrer todo el museo la historia y la explicacion es muy buena verdaderamente vale la pena visitarlo ademas de que no toma mucho tiempo esta la opcion de contratar a un guia para entender a mas detalle la exposicion 20 pesos pp al final del recorrido esta la opcion de entrar a otra area supuestamente mas impactante que tambien tiene unas muy exposiciones muy interesantes se las recomiendo,México,espanol,PC,2015-07-03
masculino,35,nacional,Excelente,5,21,los chicos y chicas mas guapos de guanajuato,impresionante y caprichosa la naturaleza al ver estas personas ya sin vida y conservadas para la posteridad es una atraccion de las muchas que ofrece guanajuato ciudad colonial hermosa con multiatracciones interesantes y parte importantisima de nuestra historia emocionante y cultivadora despues de visitarla por tres ocaciones aun deseo estar ahi una vez mas se los recomiendo mucho,México,espanol,PC,2015-07-03
masculino,58,internacional,Muy bueno,4,14,not scary but surreal,theyve presented the mummies in a special way each mummy person giving her his introduction so you see them as a person and can visualise how they would have been when they were alive touchy feely place,Estados Unidos,ingles,Móvil,2015-07-02
femenino,20,nacional,Excelente,5,37,impresionante,la principal atraccion o de las mas conocidas de guanajuato es impresionante el buen estado que tienen algunas momias no dejen de comprar las calaquitas de dulce charamusca que venden afuera ricas y baratas fuimos en marzo de 2014,México,espanol,Móvil,2015-06-30
masculino,49,nacional,Excelente,5,2,increible,tienes pensado visitar guanajuato este es uno de los lugares que no puedes dejar de visitar al ingresar podras notar una luz muy muy tenue y al ver la primera sala quedaras con la boca abierta te encontras rodeado de diferentes momias cada una con su propia historia es posible que al inicio sientas miedo y no quieras acercarte mucho a ellas pero mientras vayas pasando de sala en sala tu interes crecera respecto a cada momia y eso hara que te acerques aun mas y mas y quieras conocer sus historias las momias aun conservan la ropa de la epoca es extraordinario ver y conocer que tipo de ropa usaban en la epoca respecto a la personalidad de cada momia quedaras asombrado con la momia que fue enterrada viva o al ver el rostro de las momias de ninos que tienen en este sitio el lugar es fascinante y considero que es uno de los sitios mas interesantes en guanajuato en el momento que ingresas al sitio quedaras asombrado,México,espanol,Móvil,2015-06-29
masculino,59,internacional,Regular,3,12,parada obligada pero caro pequeno y con mucha gente,hay mucha gente desde la taquilla hasta cuando entras no dejan ver bien las momias porque se amontonan me descepciono porque solo estan exhibidas y no hay mas descripcion me dio mas miedo en la pelicula del santo contra las momias es un lugar para ir por la fama que tiene y asi cada quien tendra su opinion pero no esperes mucho,Nicaragua,espanol,Móvil,2015-06-28
masculino,24,internacional,Muy bueno,4,24,real as it gets,if you want to see real dead peeps this could be your jam i found the walk and the price to be worth it some bodies have while strange some english explanations hit the cemetery that is close for thematic day,Estados Unidos,ingles,Móvil,2015-06-26
masculino,48,internacional,Pésimo,1,11,malisimo,no vale la pena ir a este museo puede ser el peor museo que he visitado en la vida no pierdan su tiempo con tantas cosas hermosas para hacer en guanajuato no ibamos a ir pero estaba incluido en un tour organizado por el hotel y nos toco entrar muy feo le doy la peor calificacion pesimo,Colombia,espanol,Móvil,2015-06-25
masculino,49,nacional,Regular,3,34,creepy,not something id recommend for everyone personally i didnt like it but for sure there are a few out there that would enjoy a dead people exhibition it was just a visit to say i was there i didnt like it,México,ingles,PC,2015-06-24
masculino,68,internacional,Regular,3,214,mas desilusionante que interesante,no sabia mayor cosa acerca de este museo si es que realmente puede llamarse asi y la verdad es que despues de visitarlo pense que no habia anadido nada especial a mi estancia en guanajuato que pude haberlo omitido como si nada para comenzar me sorprendi al enterarme de que ni siquiera son momias en el sentido clasico o sea no son cuerpos muy antiguos preservados por el hombre con fines cientificos o espirituales especificos segun se me dijo son un conjunto de cuerpos relativamente recientes deshidratados como consecuencia de las condiciones naturales del terreno donde fueron enterrados tal vez para ciertos profesionales quimicos geologos historiadores medicos forenses etc sean algo especial pero para el publico comun podrian ser parecidos a algunas curiosidades que se presentan en circos o ferias para estimular la curiosidad morbosa esto es lo que hubiera querido saber esto antes de visitar este museo,Costa Rica,espanol,PC,2015-06-18
masculino,29,internacional,Muy bueno,4,40,eeww mummies or momias,i went there on june 16th and it was 56 pesos for adults this place is actually attached to a cemetery which makes it a little more creepy i only seen the cemetery because i walked to the museum and when trying to find the museum i ended up at the entrance to the cemetery which is open for you to walk around if you want to i didnt walk around the cemetery but i could see the place that most of these mummies used to be at if i was at the cemetery again i think id walk around the cemetery it had some very interesting things to see as far as the mummy museum it is actually was bigger than i thought but after half way through i was desensitized and wasnt wowed anymore the very last part of the museum they try to make it a spooky place with things not even related to the mummies something you would see during halloween i thought that was boring and just quickly walked through that part after seeing real mummies the halloween like area was boring i wouldnt walk to the museum unless you are in decent shape you will need to walk up steep hills or many steps to go there i found it by walking many many steps then arrived at the cemetery then i had to walk around the cemetery up the hill some more on the way back i only walked down the steep streets there were plenty of taxis outside the museum though there is also plenty of parking if needed they dont mind you taking pictures inside which is good i think there are many mirrors inside and for some reason they were purposefully broken it looks like they were kicked or punched i dont know if the museum did this for visual effects or if it was vandalized if it was vandalism i would hope they would at least remove the broken mirrors,Estados Unidos,ingles,Móvil,2015-06-17
femenino,29,nacional,Muy bueno,4,34,visita obligatoria si estas en guanajuato,no puedes ir a guanajuato y no ir al museo de las momias esta muy bien cuidado y es interesante la historia vale la pena totalmente es parte de ir a guanajuato antes de ir me dijeron que habia filas larguisimas no se si me toco suerte o que pero al llegar no fue larga la fila ni la espera,México,espanol,PC,2015-06-15
femenino,25,internacional,Regular,3,4,interesting but weird,we did not finished the view of mummies we did not like the feeling of looking dead people in exhibition the visitation of this place was part of a tour,Estados Unidos,ingles,PC,2015-06-15
femenino,49,internacional,Muy bueno,4,21,deberias llegar tan lejos en guanajuato,esta en las afueras de guanajuato parecia que podia ir en autobus pero camine a unos 20 minutos a pie de la subida desde el centro como las personas que caminan me dijeron que las momias son una forma de seguir adelante llegaron sin dudarlo cuando lo visite hubo muchos visitantes se reunio una guia para hablar espanol si no hubiera gente podria ser un lugar sorprendente pero mientras daba vueltas en gira no tenia miedo en absoluto es el desfile de una momia de bebe a adulto creo que es valioso porque creo que no hay oportunidad de ver este numero de momias en japon previamente se dijo que la momia toco la exposicion tal como es no la exposicion de vitrinas aunque no es necesario tocarlo hay un lado negativo que refleja la superficie del vidrio cuando se trata de una caja de vidrio lo que dificulta la toma de fotografias,Japón,japones,PC,2015-06-14
masculino,37,internacional,Muy bueno,4,80,expect mummies,some of the other reviews made me chuckle a bit it is called the mummy museum because it exhibits mummies apparently that part is not obvious to some people many of the mummies that are shown here are very interesting and fascinating but if you have no interest in mummies to begin with then you may find yourself bored disturbed or perhaps even appalled by some of the exhibits granted there are few exhibits that contain something other than a mummy and all of the exhibit signage is in spanish only so those aspects may bother some people the only truly negative part of the museum was the fact that some of the exhibits were a bit cheesy and felt more like a haunted house than a museum if i remember correctly the cost for an adult was around 65 pesos and there was an additional 20 pesos charge for the camera permit that allowed you to take pictures,Estados Unidos,ingles,PC,2015-06-14
masculino,56,internacional,Regular,3,927,a little sad considering,first up the queue to get in was quite long and confusing as there seemed to be one line but in essence it was 2 so people just line jumped the exhibits themselves show 4060 corpsesmummies and in my opinion unless you have a specific interest it was a little let down of course people taking photos of themselveschildren standing next to a mummy have got to make you wonder,Australia,ingles,PC,2015-06-10
femenino,30,nacional,Excelente,5,16,padrisimo,la experiencia de ingresar por el panteon es unica y el museo con fotos e informacion de quienes fueron quienes estan ahi te hace sentir mas vulnerable lo triste fue que no entramos a la galeria de la muerte porque estaba cerrada espero lograrlo en mi proxima visita,México,espanol,PC,2015-06-09
femenino,33,nacional,Regular,3,101,interesante,un lugar que atrae al turismo es interesante ver las momias no tan agradable el olor y el aspecto pero indudablemente lo tienes que conocer,México,espanol,PC,2015-06-08
femenino,30,nacional,Regular,3,4,un gran atractivo pero descuidado,parte de la historia de la ciudad y un gran atractivo de guanajuato pero falta mantenimiento al museo limpieza y sobretodo seguridad del turista debe de controlar la poblacion de guia de turistas piratas que estan en la zona son pesima imagen y pesimo servicio si viajo a un destino lo que menos quiero es que un pseudo guia alcoholico y drogado se drogan a plena luz del dia se acerque para ofertar sus deplorables servicios,México,espanol,PC,2015-06-06
masculino,25,internacional,Regular,3,80,no apta para todos los publicos,se nota por la historia del mismo museo que este ha ido mejorando la forma de exponer los cuerpos desecos por acciones del clima particular de la zona en los nichos del cementerio obvio que llama un poco al morbo de las personas y que no todo el mundo esta de acuerdo con lucrarse exhibiendo cuerpos de personas fallecidas algunas de forma tragica pero igual lo hacen exhibiciones de otros paises como bodies con cuerpos plastificados creo que toca entenderlo mas como algo arraigado a la cultura popular de la region y a la forma particular como se ve la muerte en mexico desde epocas muy antiguas cumple de alguna manera su objetivo de ensenar pero no es apto para los mas chicos o personas que se impresionen facilmente,Colombia,espanol,Móvil,2015-06-03
femenino,36,internacional,Excelente,5,23,fascinating and creepy,this place is awesome but at the same time creepy seeing all those dead mummies all the mummies display have an interesting story this place is said to be haunted too,Estados Unidos,ingles,Móvil,2015-06-03
masculino,38,nacional,Excelente,5,56,visita obligada,este yo creo es de los lugares mas famosos y representativos al visitar guanajuato vale la pena pagarle a los guias para que les expliquen la historia de cada momia,México,espanol,Móvil,2015-06-01
femenino,23,internacional,Malo,2,8,un poco tenebroso,es algo extrano el saber que hay este tipo de sitios que tienen cosas asi pero bueno hay cosas para todo tipo de gustos,Colombia,espanol,PC,2015-05-31
femenino,24,internacional,Malo,2,138,best part was the view on the way up,i was intrigued and open minded but during my visit i dont feel i learnt a great deal and not sure if i agree with how they are displaying the mummies dont think i would want that done with my body,Inglaterra,ingles,Móvil,2015-05-29
femenino,67,internacional,Excelente,5,5,escalofrio,nos sorprendio la conservacion de todas las momias y leer todas las causas de muerte de todas estas momias y como se mantuvieron en perfecto estado su piel gracias muy divertido,Panamá,espanol,PC,2015-05-25
femenino,33,internacional,Muy bueno,4,30,extrano,es un museo muy interesante pero extrano tiene la momia mas pequena del mundo no es muy extenso se conservan muy bien y no queda lejos del centro,Chile,espanol,PC,2015-05-20
masculino,33,internacional,Excelente,5,24,woooo,i thought it was awesome my mom thought it was decent and my dad wasnt a huge fan its really weird but i think you have to go we walked all the way from the plaza de la paz and the last bit was a towering staircase i recommend a bus but walking was nice and you got a good view at the top of the stairs creepy but fascinating displays of preserved exhumed bodies skip the movie at the beginning and just read about the bodies a little beforehand,Chile,ingles,Móvil,2015-05-18
masculino,47,internacional,Regular,3,64,impresionante por el contenido el montaje apenas cumple,es muy impresionante la visita por lo que implica seres humanos momificados realmente es impresionante debe ir uno preparado para lo que va a ver yo me impresione mucho no lo recomiendo para ninos a menos que sus padres esten preparados para acompanarlos por la impresion el montaje parace se casi tan antiguo como las momias expuestas hay detalles bien intencionados pero se nota que el mantenimiento no es el mejor,Costa Rica,espanol,PC,2015-05-17
femenino,24,nacional,Pésimo,1,116,pequeno muy caro morboso,siempre anexan expos por ejemplo el museo de la tortura para sacar mas dinero como guanajuato exhibe este museo con orgullo teniendo otras opciones historicas y culturales mas interesantes no me parece una propuesta etica el acervo de este museo,México,espanol,PC,2015-05-14
