Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,38,internacional,Excelente,5,40,its inevitable take a picture in this iconic place,there is the leyend of two lovers who died for love one of the most iconic places in guanajuato it is a most pleace to visit there are to many people who will tell you the leyend and a souvenir store,Estados Unidos,ingles,PC,2016-05-25
masculino,36,internacional,Muy bueno,4,156,beso,asegurese de caminar por este callejon y darle un beso a su ser querido felicidad durante 15 anos en su relacion dicen,Curazao,neerlandes,PC,2016-05-24
masculino,36,nacional,Muy bueno,4,73,imperdible,este es el lugar iconico de referencia para la ciudad de real de minas una visita obligada es un pequensimo callejn donde nos cuentan pas algo entre dos amantes es un lugar muy bonito y muy particular que habla sobre la psima o ms bien nula planeacin de la ciudad la cual la forj unica encantadora y misteriosa un tanto lamentable la cantidad de personas que ah nos agolpamos para la foto o simplemete para ver el espacio tambin la cantidad de vendedores lo hace muy bullicioso e incmodo es posible subir a uno de los balcones no dejen de hacerlo,México,espanol,PC,2016-05-24
femenino,35,nacional,Malo,2,22,solo para la foto,en realidad solo es un lugar para tomarte la foto y decir que fuiste a gto porque el lugar no es comodo esta llenisimo de gente vendedores etc es incomodisimo,México,espanol,Móvil,2016-05-22
femenino,25,nacional,Regular,3,7,es mas la fama,es un lio poder entrar es incomodo y apresurado pero hay que ir si estas en guanajuato para que no te cuenten si vas pasate a las enchiladas mineras de dona lupe esas si que estan buenas,México,espanol,Móvil,2016-05-22
masculino,25,nacional,Excelente,5,18,beso magico,este lugar es el callejon del beso un lugar hermoso no solo por su historia de amor tipo romeo y julieta si no tambien por la hermosura de sus edificios los cuales tienen una arquitectura preciosa ahi fui con mi novia por que se nos habia dicho que era un lugar magico y no nos decepcionaron aunque hicimos fila para poder estar ahi estuvo muy bien llegamos al escalon rojo y nos dimos un beso el cual dicen que te da 7 anos de amor verdadero claro que el amor verdadero ya lo tenemos pero no esta de mas creer un poco luego subimos al balcon y ahi tambien nos dimos un beso como en la historia de amor simplemente un lugar magico y muy bonito que tienen que visitar si estan cerca,México,espanol,PC,2016-05-22
femenino,34,internacional,Regular,3,26,kiss for love,this is just a fun thing to do not a must see for most the entire city is beautiful it was originally settled by spain the city has a lot of charm to it,Estados Unidos,ingles,PC,2016-05-21
femenino,21,nacional,Muy bueno,4,23,excelente historia,uno de los mas famosos y romanticos lugares de guanajuato es recomendable pasar por ahi cuando no hay tanta gente para poder escuchar la historia con atencion,México,espanol,PC,2016-05-21
femenino,51,internacional,Muy bueno,4,64,atraccion turistica,una especie de romeo y julieta en mexicano el callejon es tan angosto que los balcones casi se encuentran dos amantes pudieron besarse beso agradable pero naturalmente superpoblado y ya existen los casilleros cerraduras obligatorias como en todo el mundo colonia paris se ha extendido a mexico las calles y plazas de guanajuato son muy bonitas,Alemania,aleman,PC,2016-05-18
femenino,25,nacional,Muy bueno,4,25,romantico,pues que les puedo decir quien va y no da un beso tendra mala suerte asi que si vas en pareja es un iman que atrae siempre hay algun nino o persona que por una cantidad te cuenta al historia y te tomara una foto asi tambien fotografos profesionales no es usual que quieran robarte la camara tampoco diria que confiaras de todos pero no me paso,México,espanol,PC,2016-05-18
masculino,43,nacional,Excelente,5,4,interesante,lugar historico para visitar con tu pareja y admirar los lugares iconicos que ofrece guanajuato a nivel mundial,México,espanol,PC,2016-05-18
femenino,21,internacional,Excelente,5,88,cute street,this place has nice fairytale very good for couples feel your self mexican giulietta and romeo and take a walk in this place,Rusia,ingles,PC,2016-05-17
femenino,33,internacional,Excelente,5,9,kissing on the red step brings 7 years of love,it was busy but we did not have to wait long for our turn to kiss it is a beautiful picture i would recommend a visit,Canadá,ingles,PC,2016-05-16
femenino,29,nacional,Regular,3,9,hay callejones mas bonitos,por la historia que no se sabe si es cierta esta padre ir a verlo y tomarse la foto por eso de la mala suerte pero en general la gente hace fila para tomarse la foto y pues quita lo romantico,México,espanol,PC,2016-05-16
femenino,49,internacional,Muy bueno,4,72,muy lindo mucha gente,un lugar turistico con una leyenda muy linda y triste un lugar para visitar en pareja y darse el tradicional beso preparense ya que hay mucha gente los fines de semana,Chile,espanol,Móvil,2016-05-16
masculino,34,nacional,Excelente,5,7,bonito,les recomiendo hacer este recorrido con la estudiantina lo cual es lo mejor ya que es muy divertido y puedes saber mas del porque los nombres de los callejones,México,espanol,PC,2016-05-16
femenino,35,nacional,Excelente,5,23,romantico,no conocia la historia del callejon tienes que subir al tercer escalon y besarte lugar emblematico y lindo,México,espanol,Móvil,2016-05-16
masculino,19,nacional,Excelente,5,142,interesante historia,es muy padre ir y escuchar a los guias y los ninos contando la historia del callejon una foto y es obligacion ir si vas a guanajuato en dias festivos se llena muchisimo,México,espanol,Móvil,2016-05-11
femenino,24,internacional,Muy bueno,4,21,no puedes dejar de visitarlo,es para ir a tomarte la foto y retirarte esta bueno el ambiente y es lindo ver a las parejas enamoradas mientras esperas una parda que no te puedes perder,Chile,espanol,Móvil,2016-05-10
femenino,38,internacional,Excelente,5,22,callejon necesario,si vienes en pareja debes haber pasado por este callejon es realmente lindo y lleno de encanto es muy facil de acceder usted accede al pequeno balcon ingresando a la tienda de souvenirs tenga cuidado con los ninos que se acercan a usted cerca de esta calle ellos quieren llevarlo alli y hacer una visita y despues de pedir dinero,Francia,frances,PC,2016-05-09
masculino,32,nacional,Excelente,5,3,no puede faltar este lugar,muy buen lugar para visitar pequenito y para el beso hay que conocer la leyenda visitarlo de preferencia cuando no haya mucha gente por la manana o no cuando vayan grupos extensos de callejoneada,México,espanol,PC,2016-05-09
femenino,33,internacional,Regular,3,104,callejuela,mas alla de la historialeyenda de la construccion de dos casas tan cerca pero separadas la ciudad ofrece lugares mas interesantes en mi opinion sin duda es una buena excusa para un momento romantico haciendo cola con todas las parejas que esperan el dar vuelta para besar,Italia,italiano,Móvil,2016-05-08
femenino,25,internacional,Pésimo,1,20,lugar demasiado turistico,si quieres romance este no es el lugar correcto a pesar del nombre y la historia hay una enorme multitud de turistas y parejas que se turnan para fotografiar besos aproximadamente al igual que juliette en verona todos estan esperando su turno para tomar una foto,Rusia,ruso,PC,2016-05-07
femenino,67,nacional,Muy bueno,4,99,toda una tradicion en guanajuato,el callejon del beso es una tradicion y una visita importante en el recorrido por la ciudad generalmente se puede visitar en el recorrido de la callejoneada otra bella tradicion,México,espanol,PC,2016-05-03
masculino,43,nacional,Excelente,5,30,lugar de leyenda,estar aqui y escuchar la leyenda es increible mas si vas con tu pareja y darte el beso en el tercer escalon ademas de poder entrar a una de las casas y poder estar en el balcon,México,espanol,PC,2016-05-03
femenino,59,internacional,Regular,3,43,extremely crowded,destination for every tourist in gto hundreds of other callejones that are equally interesting and scenic see it if you must,Canadá,ingles,PC,2016-05-01
masculino,66,nacional,Muy bueno,4,64,leyenda,guanajuato esta llena de leyendas la ciudad es magica y unica por su arquitectura y sus tuneles el callejon del beso es una visita obligada si vas en pareja el callejon en si es como tantos otros pero es bonito dejarte llevar por un guia que te cuente esta bonita leyenda,México,espanol,PC,2016-04-30
masculino,31,nacional,Excelente,5,33,beso con mi esposa,una ciudad de maravilla muy al estilo de los callejones en roma italia los anfitriones de las estudiantinas muy agradables,México,espanol,Móvil,2016-04-30
masculino,42,nacional,Regular,3,538,como cualquier otro callejon de la ciudad casi,realmente no cabe duda que la publicidad es muy importante ya que es como cualquier otro callejon de la ciudad,México,espanol,PC,2016-04-29
femenino,28,nacional,Excelente,5,13,parece de cuento,obviamente si van a guanajuato tienen que ir al callejon del beso ahora bien vayan con alguien que les cuente un poco la leyenda asi tiene un poco mas de gracia,México,espanol,PC,2016-04-29
femenino,54,nacional,Excelente,5,5,lugar donde se une la historia y el amor,si lo que te gusta es conocer el arte construcciones y el amor este es el lugar indicado ya que conoceras algo muy tipico de guanajuato los callejones ademas de que hay guias que te cuentan la tragica historia de amor que hace sentir en tu propia persona lo que paso en el callejon del beso,México,espanol,PC,2016-04-28
femenino,39,internacional,Regular,3,46,de nuevo un buen mito pero nada especial,poco para decir al respecto un callejon muy estrecho donde se encuentran amantes prohibidos buen callejon pero poco que ver,Holanda,neerlandes,Móvil,2016-04-27
femenino,45,internacional,Regular,3,26,kissing alley,the story of the young lovers who were not meant to be is quite entertaining go for the kiss it was raining the time we arrived so it was not busy,Canadá,ingles,Móvil,2016-04-25
femenino,17,nacional,Excelente,5,8,romance y leyenda,guanajuato es un lugar lleno de historia y el callejon del beso no es la excepcion es un lugar perfecto para formar parte del romance del lugar y llevar consigo un lindo recuerdo con nuestra pareja,México,espanol,PC,2016-04-25
femenino,28,nacional,Muy bueno,4,41,emblematico de guanajuato,si vas en pareja creo que no se lo pueden perder es un callejon con una leyenda romantica y puedes tomarte una foto romantica y tradicional de guanajuato ahi,México,espanol,Móvil,2016-04-24
femenino,22,internacional,Excelente,5,6,romantic but go at the right time,the city is beautiful especially with it great color going to el callejon del beso so much romanticism overwhelms you do not fear if you have no significant other the experience is just as great i recommend checking out the callejon during the day or perhaps on a night when the estudiantinas arent playing,Estados Unidos,ingles,PC,2016-04-20
femenino,44,nacional,Excelente,5,33,foto obligada,un recorrido por los callejones de guanajuato es la visita obligada rematando con la foto en el legendario callejon del beso,México,espanol,PC,2016-04-20
femenino,27,nacional,Regular,3,35,lo que cuenta es lahistoria,es un callejon muy estrecho que lo unico que tiene de bueno es tomarse la foto y ya la historia tampoco es tan convincente pero cuando uno va en pareja puede que valga la pena solo lo recomiendo de paso,México,espanol,PC,2016-04-15
femenino,27,nacional,Excelente,5,31,mistico y romantico lugar,un pintoresco rinconcito con una gran historia de amor es el que puedes visitar sin costo alguno desde que estaba en la primaria lei de el jamas me imagine que viajaria a conocerlo es un bonito lugar como todo guanajuato en si ademas lo divertido es encontrarlo entre tuneles y escaleras a pesar de que fui durante un cervantino no me toco hacer fila ni mucho menos en realidad estaba vacio no se si por suerte o por las fechas pero me encanto al rededor podras encontrar varias tiendas donde puedes comprar recuerditos para tus seres queridos,México,espanol,PC,2016-04-15
femenino,27,internacional,Excelente,5,19,love love love,the callejonada its a group of musicians walking around the alleys of the city you stop and sing and dance and continue through the houses please take comfort shoes there is several stairs and tons of walking its around a 3 hour trip it is very fun a different experience the last visit is the alley of the kiss super fun and they give you a souvenir its only 100 pesos around 7 dollars,Estados Unidos,ingles,Móvil,2016-04-13
masculino,43,nacional,Muy bueno,4,24,besos y mas besos,este sitio es especial muy famoso y por consiguiente muy concurrido recomiendo ir muy tarde casi madrugada o en una fecha no tan concurrida para disfrutar tranquilamente de este lugar,México,espanol,PC,2016-04-12
masculino,24,nacional,Excelente,5,22,callejon con historia,excelente para parejas de todo tipo un senor oportunista te da una breve historia del callejon del beso te pide un moche o para las cocas con tal de que le dejes contarte la historia te hace el favor de tomarte la foto o fotos en el tercer escalon,México,espanol,PC,2016-04-11
femenino,28,internacional,Muy bueno,4,92,una forma de historia,aunque es callejon del beso heredado como una historia de la epoca colonial fue dificil entender la ubicacion y pude llegar y conocer gente tambien habia muchos turistas entre amantes y estaba abarrotado como un lugar para la fotografia,Japón,japones,Móvil,2016-04-10
masculino,67,internacional,Muy bueno,4,221,pintoresco pero repleto de gente,habia que hacer cola un monton de gente esperando para algo que vimos en la tele algo bien simbolico pero que te lo ahorras dandole un beso a tu pareja cien metros antes si estas cerca anda pero sino ni vale la pena,Colombia,espanol,Móvil,2016-04-10
femenino,36,internacional,Muy bueno,4,31,nice view of this history place,my wife love this place twice to taken pictures too i think this history about poor family on left side of building where they were live between to left side of building were rich family live there story about boy who were poor kissed with rich lady upside of between patio when her rich father found out then killed her very own daughter thats where started legendary of story this place what i hear abt it i dont know if it was true oh well this is alley of the kiss place,Grecia,ingles,Móvil,2016-04-06
femenino,63,internacional,Regular,3,10,escala gris,como aparece en todas las guias turisticas esta abarrotado de gente y no merece la pena es una calle mas y este lugar tiene rincones verdaderamente bellos,España,espanol,PC,2016-04-06
femenino,31,nacional,Muy bueno,4,81,no se esperen algo grande,el callejon es muy estrecho y corto lo importante aqui es la historia tan bonita que tiene pero aun asi es tradicion ir darse el beso y tomarse la foto del recuerdo cuentan que es de buena suerte darselo en el tercer escalon,México,espanol,PC,2016-04-04
masculino,29,nacional,Muy bueno,4,40,visita obligatoria,si vas con pareja tienen que hacer una visita obligada a este lugar de dia de noche no importa el beso en el tercer escalon de este callejon es derivado de una de las leyendas mas enigmaticas de esta hermosa ciudad uno de sus callejones mas romanticos es una visita rapida y cerca del centro pasen por aqui lo recordaran siempre,México,espanol,Móvil,2016-04-04
femenino,28,nacional,Excelente,5,119,un lugar para recordar,el callejon del beso sin duda es un lugar a donde cuando eres turista tienes que ir es tradicion de la region tiene guias que te cuentan la leyenda y si vas con tu pareja puede ser un momento romantico,México,espanol,PC,2016-04-04
femenino,18,nacional,Excelente,5,19,experiencia inolvidable,dentro del recorrido de la callejoneada acompanada del coro es una historia encantadora y un lugar lleno de magia e historia,México,espanol,PC,2016-04-04
masculino,49,internacional,Regular,3,173,desbordamiento,una historia de romeo y julieta forma el telon de fondo de esta atraccion turistica es un camino angosto con balcones cercanos bueno la ciudad tiene mejores cosas para ofrecer,Alemania,aleman,Móvil,2016-04-03
femenino,26,internacional,Regular,3,83,go if you have time not a must see,well its just 2 balconies in a very narrow alley if you have time go take a look but definitely not a mustsee in gto since it is so narrow i would imagine it is not even possible to visit during high season i was there during low season and still felt a bit crowded,Canadá,ingles,PC,2016-04-03
femenino,53,internacional,Muy bueno,4,18,visita corta y pintoresca mientras se recorre guanajuato,es escuchar la historia que algun vecino por una propina te relata subir al balconcito sacar unos fotos si se puede dar unos besos y listo es decir que forma parte de un recorrido general no dura como para tomarlo aparte si van de noche fijense debajo del callejon hay una puerta que nos encontramos por casualidad da entrada a un bar muy chiquito donde eramos muy pocas personas y pudimos pedir canciones a un artista con su guitarra mientras disfrutabamos tequilas cada tanto entraban los mariachis del lugar por un trago muy bueno para completar la visita al callejon,Argentina,espanol,PC,2016-04-03
masculino,35,nacional,Excelente,5,42,you can not miss el callejon del beso,if youre a couple you can not miss visiting the alley kiss where for a tip you can take a photograph kissing your partner first in the alley and then on a balcony to revive the story of the tragic lovers if you are single there will always be someone available to the kiss you have to make a row of about 15 minutes for photography when busy,México,ingles,PC,2016-03-31
femenino,39,nacional,Regular,3,11,visita obligada pero no es para tanto,que haya mucha gente o no depende de la suerte hay veces que hay fotografos para tomarse la foto y hay veces en que no hay quien te ayude lo mejor son las enchiladas mineras de dona lupe subiendo el callejon,México,espanol,PC,2016-03-31
femenino,51,internacional,Excelente,5,17,romanticismo sin igual,es el lugar mas apreciado por las parejas por su historia de amor el que se ha transmitido de generacion en generacion,Nicaragua,espanol,PC,2016-03-31
femenino,26,nacional,Excelente,5,12,de pelicula,sin duda alguna el lugar que no podemos dejar de visitar super romantico para parejas que desean sellar su amor te sientes como si estuvieras realizando una pelicula de amor,México,espanol,PC,2016-03-31
masculino,44,nacional,Regular,3,19,muchisima gente,tras ir a la callejonada en este pasado viernes santo tratamos de llegar al famoso callejon del beso pero la verdad solo pudimos verlo desde lejos ya que es muchisima la gente que lo visita y no hay personal que te oriente para facilitarte llegar se decia entre los visitantes que se llegaba mas rapido por la parte de arriba pero jamas supimos por donde era esa entrada muy mal organizado y te deja con una desagradable experiencia deberian poner personal que organice como poder accesar al dichoso callejon,México,espanol,Móvil,2016-03-30
femenino,46,nacional,Muy bueno,4,87,debes visitarlo,es un callejon pequeno y hay jovenes que te relatan la leyenda una vez que fuiste no creo necesario regresar,México,espanol,PC,2016-03-29
femenino,39,internacional,Excelente,5,295,lugar tradicional pero le falta orden,este lugar es super tradicional aqui pero de verdad que deberian de tener una logistica para este lugar sobre todo por todos los turistas ya que llegas y no tienes ni idea si subes bajas o mejor corres de ese lugar por tanta gente,Estados Unidos,espanol,Móvil,2016-03-29
masculino,40,nacional,Muy bueno,4,2,todo bien pero busca un fotografo,el callejon del beso sin duda es uno de los sitios de visita obligada en el centro de guanajuato vayas o no vayas con pareja la foto en escalon pintado de rojo es obligada por otro lado ten cuidado de dos cosas justo a la entrada del callejon hay un grupo de personas que te cuentan la leyenda de ana y carlos a cambio de algunas monedas que quieras dar por voluntad propia aunque es casi obligado estas personas se saben la leyenda al 100 creo que podrian decirla al reves no te recomiendo ir de noche estas personas tienen pinta de mara salvatrucha la segunda cosa que debes de tomar en cuenta es que debes de confiar tu camaracelular a la persona que va detras de ti en la fila para que puedan tomarte tu foto sino quieres dejar tu celular te tendras que conformar con una foto de 150 pesos que te toma un don que esta ahi,México,espanol,PC,2016-03-28
masculino,59,nacional,Regular,3,64,over crowded place local stalking people,nothing really spacial other than 2 balconies close to each other local stalkers trying to tell you the history about the place watch for pickpockets,México,ingles,Móvil,2016-03-26
femenino,32,nacional,Regular,3,95,angosto callejon,no cabe duda que es muy pequeno aunque no pense que lo fuera tanto no me gustaron lo chicles pegados lo hace parecer sucio muy centrico y facil de accedes a el muy colonial y bonito no pueden pasar por guanajuato sin asistir a este famoso callejon,México,espanol,PC,2016-03-26
masculino,41,nacional,Regular,3,20,tradicional,es un lugar bonito pero no cubrio con las expectativas generadas una fila larga para poder tomar la foto del beso y muchos guias cobrando entre 10 pesos y dos dolares por contar la historia del lugar,México,espanol,PC,2016-03-26
masculino,18,nacional,Muy bueno,4,9,desorden total,hay que hacer una fila de aprox media hora y estar atento a que nadie se te meta al principio hay unos residentes que te recomiendan darle la vuelta a la cuadra para no hacer fila y entrar por atras por lo que cuando te estas tomand tu foto tienes que cuidar que nadie te llegue por atras,México,espanol,Móvil,2016-03-26
masculino,30,nacional,Regular,3,5,mucha gente,como iba solo preferi verlo desde lejos porque habia muchisima gente creo que falta organizar las visitas al ser un lugar muy transitado,México,espanol,Móvil,2016-03-25
masculino,44,nacional,Regular,3,67,tradition,there are local guides that will tell you the legend and also will help taking the picture with your cell phone or camera not a lot to see but you should visit it when traveling to guanajuato,México,ingles,PC,2016-03-24
femenino,31,nacional,Excelente,5,123,bonito lugar,en este callejon es de ley darse un beso en el tercer escalon ya que asi lo marca la tradicion en el se encuentran muchos candados que es como una especie de simbolo del amor,México,espanol,PC,2016-03-24
femenino,25,nacional,Malo,2,270,es mucha la fama pero no lo vale,la verdad a mi en lo particular me decepciono mucho aparte que visualmente no es atractivo el lugar esta vandalizado y sucio asi que yo si lo quieren visitar porque es parte de los atractivos adelante pero en el caso que no hayan alcanzado no se preocupen no se pierden de nada,México,espanol,PC,2016-03-23
masculino,44,internacional,Excelente,5,81,no te lo puedes perder,un sitio historico y muy bonito donde todas la parejas deben pasar para darse su beso es tambien una maravillosa ruta hacia el pipila,Mozambique,espanol,PC,2016-03-23
masculino,38,internacional,Excelente,5,16,para ponerse romantico,el callejon del beso es un must cuando vas a guanajuato dale una propia a los ninos que te cuentan la historia creeme que te haran reir y pues pasaras un momento agradable,Chile,espanol,Móvil,2016-03-23
femenino,32,nacional,Muy bueno,4,17,un lugar lleno de romanticismo,sin lugar a duda la arquitectura de la ciudad de guanajuato es de lo mas bello y representantivo y uno de los lugares que no puedes dejar de visitar es el callejon del beso,México,espanol,PC,2016-03-22
masculino,45,internacional,Excelente,5,8,parada rigurosa,recomendable ir de noche en recorrido con la estudiantina lleva tu botella de vino es un lugar al que tienes que ir,Colombia,espanol,Móvil,2016-03-22
masculino,45,internacional,Malo,2,125,overcrowded and unromantic,we were told about the lovers legend for this alley allegedly the most romantic place in guanajuato when we arrived the place was overflown with noisy people and a huge crowd was waiting to take photos kissing in the little space where lovers supposedly kiss across balconies additionally the street vendors harassed potential customers in ways that are not seen in any other areas of guanajuato city so in general quite an unromantic experience,Australia,ingles,Móvil,2016-03-21
masculino,68,internacional,Muy bueno,4,9,hay demasiadas personas para visitar,mi familia visito las escaleras del legendario beso pero habia tanta gente esperando en cola para ver los besos de la pareja desde muy lejos,Corea del Sur,coreano,Móvil,2016-03-21
femenino,52,nacional,Excelente,5,119,dont forget to follow the tradition,when you visit this place you have to give a big romantic kiss to your couple thats a must according to local tradition there is a legend about two lovers that give the name to the place dont miss the narrative from locals,México,ingles,PC,2016-03-19
femenino,48,nacional,Muy bueno,4,14,curioso,muy divertido paseo con la estudiantina se llama callejoneada sale al lado del teatro juarez y te lleva por varias calles y callejones de guanajuato hasta terminar en el callejon del beso que es verdaderamente estrecho y curioso recomiendo la callejoneada 100,México,espanol,Móvil,2016-03-17
masculino,23,nacional,Muy bueno,4,90,tipico de guanajuato parada obligada,el lugar a visitar en guanajuato si o si el unico puntito malo es que esta atiborrado con gente que a cada rato te pregunta si quieres que te cuente la leyenda con tu cooperacion de por medio,México,espanol,PC,2016-03-16
masculino,40,nacional,Excelente,5,20,hermoso,rmoso lugar para visitar en el estado de guanajuato en el lugar te explican por que se le llama el callejon del besos sin duda las mejores vacaciones en guanajuato,México,espanol,PC,2016-03-16
masculino,21,nacional,Muy bueno,4,80,beautiful little callejon,loved seeing the place but disappointed that there were so many people crowing in so you could not get very close interesting though,México,ingles,PC,2016-03-15
masculino,36,nacional,Excelente,5,90,lugar para visitar,definitivamente es un lugar donde puedan ir las parejas la leyenda es muy linda y sobre todo para poder tomarse la foto obligada para la pareja,México,espanol,PC,2016-03-14
femenino,38,nacional,Muy bueno,4,97,interesting but ask about the legends,this attraction is interesting first because i got to see architecture that reminded me of small and very old spanish italian or french towns second the winding alleys as well as the fact that the houses are inches of touching each other is interesting there are other alleys as i said that are incredibly narrow but and here comes the third plus of this attraction the thing that is more fascinating is regarding the crossed love legends some creepy some funny be sure to visit it,México,ingles,Móvil,2016-03-12
femenino,22,nacional,Excelente,5,5,lugar colonia hermoso,excelente paseo lleno de cantos tradicionales y con muchos restaurantes y bares con excelente ambiente y muy economicos,México,espanol,PC,2016-03-10
femenino,43,internacional,Excelente,5,19,adorable,just down from our hotel was the cute alley full of locks we didnt even know at first but we went in and kissed for good luck once we realized it was the kissing alley its right off the main drag really so a good jaunt if you want an excuse to kiss in a dark alley,Estados Unidos,ingles,Móvil,2016-03-09
masculino,35,internacional,Regular,3,2036,el callejon mas famoso de guanajuato,todo el mundo sabe o imagina que no tiene absolutamente nada para verse aqui en esa calle estrecha pero todo el mundo acaba pasando alli y hacen hasta fila para reproducir el tal beso de los amantes,Brasil,portugues,PC,2016-03-08
masculino,42,internacional,Muy bueno,4,37,see it with musicians in capes,minstrels in black capes end their tour here i think theyre called the tunas around 9 pm they give a sample performance between the jardin and teatro juarez then for 6 or 100 pesos you can go on a night includes skits free juice and bring a little extra cash for surprisecant tell you but more than worth it for the alley of kisses a must for couples i went alone and didnt understand a word didnt even know we ended at the alley but from gps photo plots and a friend who described the alley i realized where we were theres a fun bar at the top i didnt go in but the tunas end up there,Estados Unidos,ingles,PC,2016-03-08
masculino,61,internacional,Regular,3,1,realmente un callejon muy estrecho,ademas del estrecho callejon no hay otra visibilidad y debido al espacio limitado se agolpara con otros turistas sin embargo hay bastantes tiendas de souvenirs cerca pero no es bueno,Filipinas,chino,PC,2016-03-03
masculino,46,internacional,Muy bueno,4,51,callejon del beso,cuando bajaba de la estatua de pipila me llevaba bien con una alegre familia mexicana y me ensenaron el lugar fueron unas maravillosas vacaciones cuando subi al segundo piso llegue en una tienda de recuerdos,Japón,japones,Móvil,2016-03-01
femenino,26,internacional,Muy bueno,4,19,found it by chance,evidently popular with the mexicans as there were couples queuing to kiss in both the alleyway and the balcony 0 good fun and for free 0,Noruega,ingles,Móvil,2016-02-29
femenino,31,internacional,Regular,3,40,un camino en un lugar dificil de entender,aunque se encuentra en un lugar dificil de entender todos lo saben y nos lo dicen al preguntar a la gente local sin embargo la pareja que quiere tomar fotos esta en una fila y tienes que esperar hasta que llegue el turno si no lo haces no puedes subir,Japón,japones,PC,2016-02-28
masculino,63,internacional,Regular,3,408,beauty,interesting site to visit very narrow stret exactly just hold your partner and kiss very nice quid ballconys maybe stop for a few minutes thats it,Canadá,ingles,PC,2016-02-28
masculino,25,nacional,Muy bueno,4,90,para los enamorados,otro de los lugares mas emblematicos de la ciudad es el callejon del beso una construccion un poco inusual por lo estrecho del propio callejon y no dejes de visitarlo y tomarte la foto con tu pareja,México,espanol,PC,2016-02-25
femenino,35,internacional,Muy bueno,4,673,un callejon muy estrecho,fue un poco confuso vi un mapa y finalmente me entere escuchando a las personas que me rodeaban verdaderamente cada uno era tan apretado que podia besarme sin estar en la habitacion me alegre de que me encontraron pero mi amigo estaba decepcionado,Japón,japones,Móvil,2016-02-24
femenino,27,nacional,Regular,3,30,demasiada gente,lo visitanos en semana santa del 2014 pero no era lo que esperaba demasiada gente ni siquiera me pude tomar una foto decente en el famoso escalon o tomar alguna foto bonita recomendaria visitarlo en temporada baja,México,espanol,Móvil,2016-02-24
masculino,40,nacional,Regular,3,40,es un callejon,la particularidad del callejon del beso se la da el propio usuario si bien es cierto que hay una leyenda contada detras de todo eso tambien es cierto que muchos de los callejones de la ciudad son practicamente iguales es un buen punto turisitico y casi todas las callejoneadas concluyen aqui si eres un amargado no es recomendable visitarlo si eres un romantico incurable y cursi empedernido no puede faltar este lugar en tu recorrido,México,espanol,PC,2016-02-23
femenino,24,internacional,Excelente,5,109,excelente,es lugar muy romantico que me encanta obviamente mi novio y yo nos besamos alli nunca olvidare esta experiencia fantastica,Eslovaquia,espanol,PC,2016-02-23
masculino,60,internacional,Muy bueno,4,66,como las casas fueron creadas al azar habia un lugar donde la distancia entre la casa y la casa vecina estaba cerca y habia lugares donde habia un lugar angosto donde no se podia pasar en el peor lugar,un callejon estrecho llamado del beso significa que el beso tiende a ser facil o un camino que no se puede acribillar a menos que el labio lo toque los lugares que se dirigen a la colina se tuercen como los lugares que se llaman el callejon del beso,Japón,japones,PC,2016-02-19
femenino,40,nacional,Muy bueno,4,5,parejitas romanticas,es un lugar agradable mas para parejas que son romanticas muy bonito lugar y si vas a guanajuato no puedes dejar de visitar este lugar,México,espanol,PC,2016-02-18
femenino,59,internacional,Excelente,5,5,romantico,despues de mucho anos regrese a guanajuayo con mi familia visitamos el callejon del beso sigue siendo un lugar muy romantico y especial de guanajuato con sus leyendas y sus colores vibrante,Estados Unidos,espanol,Móvil,2016-02-18
femenino,21,nacional,Muy bueno,4,7,un lugar que no debes dejar de visitar,un lugarcito con historia y su magia ademas de resultar peculiar la forma de narrar la historia por los lugarenos,México,espanol,Móvil,2016-02-16
femenino,30,nacional,Muy bueno,4,35,hermoso recuerdo,guanajuato es magico y el callejon del beso forma parte de su encanto parada obligada para los romanticos foto de beso obligatoria,México,espanol,Móvil,2016-02-15
femenino,64,internacional,Muy bueno,4,72,pintoresco,llegar hasta el callejon es hermoso caminar por sus callecitas entrar en sus negocios tomarse una cerveza o una michelada en algun barcito de pasada todo guanajuato es para caminar sin prisa disfrutando la amabilidad de la gente y lo colorido de sus casas,Argentina,espanol,PC,2016-02-13
masculino,30,internacional,Excelente,5,7,toda una leyenda,no hacen falta palabras para saber cual es la experiencia que se vive ahi es muy tradicional y no se puede dejar de visitar este callejon,Panamá,espanol,Móvil,2016-02-13
masculino,62,internacional,Malo,2,6,interesting site but,this was an interesting site to visit but there is little to do other than stopping here for a few minutes and maybe climbing to the second floor through a souvenier store to stand on a balcony where one could reach across and kiss someone on the opposite balcony except the other balcony is on a private house worth a five minute stop but thats all,Estados Unidos,ingles,Móvil,2016-02-09
masculino,42,nacional,Excelente,5,4,visita obligada,caminando por el teatro juarez en la noche nos invitaron para la callejoneada eran alrededor de las 7 pm el callejon del beso es el ultimo que se visita pero en ese momento hay gente que te quiere sacar foto y esta todo lleno fuimos al dia siguiente en la tardecita y aunque tambien hay personas que te quieren contar la leyenda por lo que guste cooperar solo fuimos a tomarnos la foto vale mucho la pena si vas en pareja o sino para conocer como parte de la callejoneada muy recomendable,México,espanol,PC,2016-02-07
